mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,2826820,791.416252,791.415805,-0.447,-0.564,C41 H63 N2 O11 S,41,63,2,11,1,
-1000.00,3018357,792.481162,792.480454,-0.708,-0.893,C45 H66 N3 O9  ,45,66,3,9,0,
-1000.00,3018357,792.481162,792.481975,0.813,1.026,C54 H66 N O2 S ,54,66,1,2,1,
-1000.00,3017370,793.238539,793.238295,-0.244,-0.308,C37 H45 O17 S  ,37,45,0,17,1,
-1000.00,3017370,793.238539,793.237781,-0.757,-0.955,C50 H37 N2 O6 S,50,37,2,6,1,
-1000.00,2759333,793.452014,793.452585,0.571,0.719,C38 H69 N2 O13 S,38,69,2,13,1,
-1000.00,2759333,793.452014,793.452723,0.709,0.894,C59 H57 N2     ,59,57,2,0,0,
-1000.00,2972342,793.777266,793.776683,-0.583,-0.734,C50 H101 N2 O4 ,50,101,2,4,0,
-1000.00,2915082,795.272473,795.271703,-0.770,-0.968,C37 H47 O19    ,37,47,0,19,0,
-1000.00,2905884,795.565310,795.565645,0.335,0.421,C55 H75 N2 S   ,55,75,2,0,1,
-1000.00,2905884,795.565310,795.566158,0.848,1.066,C42 H83 O11 S  ,42,83,0,11,1,
491.89,2948117,799.264196,799.264115,-0.080,-0.101,C40 H47 O15 S  ,40,47,0,15,1,
507.34,2948117,799.264196,799.263602,-0.593,-0.743,C53 H39 N2 O4 S,53,39,2,4,1,
172.08,3071030,799.701225,799.700741,-0.483,-0.604,C52 H95 O3 S   ,52,95,0,3,1,
665.43,3572796,799.774145,799.773513,-0.633,-0.791,C54 H103 O S   ,54,103,0,1,1,
-1000.00,3236940,799.982412,799.982529,0.117,0.146,C13 H22 N O38  ,13,22,1,38,0,
-1000.00,3236940,799.982412,799.982016,-0.396,-0.495,C26 H14 N3 O27 ,26,14,3,27,0,
-1000.00,2704479,800.226978,800.227331,0.353,0.441,C22 H46 N3 O28 ,22,46,3,28,0,
-1000.00,2812029,800.610523,800.609952,-0.571,-0.713,C54 H78 N3 O2  ,54,78,3,2,0,
-1000.00,2895010,801.071847,801.072686,0.838,1.047,C33 H25 N2 O20 S,33,25,2,20,1,
-1000.00,3186867,801.283221,801.283275,0.054,0.067,C58 H41 O2 S   ,58,41,0,2,1,
-1000.00,2663615,801.429945,801.430668,0.723,0.902,C50 H61 N2 O5 S,50,61,2,5,1,
-1000.00,3045592,801.734837,801.734150,-0.687,-0.857,C52 H97 O5     ,52,97,0,5,0,
592.19,3800288,801.825867,801.825634,-0.233,-0.290,C19 N O35      ,19,0,1,35,0,
623.91,3800288,801.825867,801.825548,-0.319,-0.398,C55 H109 S     ,55,109,0,0,1,
457.19,3634483,802.793804,802.793742,-0.062,-0.078,C7 H3 N2 O41 S ,7,3,2,41,1,
-1000.00,6682000,803.841975,803.841284,-0.691,-0.860,C19 H2 N O35   ,19,2,1,35,0,
-1000.00,6682000,803.841975,803.841198,-0.777,-0.967,C55 H111 S     ,55,111,0,0,1,
-1000.00,3187219,805.255943,805.256053,0.109,0.136,C38 H45 O19    ,38,45,0,19,0,
-1000.00,3187219,805.255943,805.255540,-0.404,-0.501,C51 H37 N2 O8  ,51,37,2,8,0,
-1000.00,3187219,805.255943,805.255401,-0.542,-0.673,C30 H49 N2 O21 S,30,49,2,21,1,
-1000.00,2936546,807.344387,807.344474,0.087,0.108,C40 H55 O17    ,40,55,0,17,0,
-1000.00,2936546,807.344387,807.343961,-0.426,-0.528,C53 H47 N2 O6  ,53,47,2,6,0,
-1000.00,2936546,807.344387,807.343822,-0.565,-0.699,C32 H59 N2 O19 S,32,59,2,19,1,
286.25,2748194,807.967110,807.967492,0.383,0.474,C40 H10 N O17 S,40,10,1,17,1,
460.49,2748194,807.967110,807.966485,-0.625,-0.773,C18 H18 N O35  ,18,18,1,35,0,
-1000.00,2765726,809.131307,809.131915,0.608,0.752,C36 H29 N2 O20 ,36,29,2,20,0,
-1000.00,3390370,809.171339,809.171672,0.333,0.411,C34 H37 N2 O19 S,34,37,2,19,1,
-1000.00,2709448,809.524863,809.524293,-0.570,-0.704,C45 H77 O10 S  ,45,77,0,10,1,
-1000.00,3642357,809.932364,809.931501,-0.863,-1.066,C35 H8 N O21 S ,35,8,1,21,1,
136.30,20551882,811.823841,811.824589,0.748,0.921,C16 H2 N3 O34 S,16,2,3,34,1,
-1000.00,2823439,812.409546,812.410267,0.721,0.888,C50 H58 N3 O5 S,50,58,3,5,1,
-1000.00,2712887,812.745346,812.746111,0.766,0.942,C48 H98 N3 O6  ,48,98,3,6,0,
-1000.00,2707819,813.180496,813.179992,-0.504,-0.620,C49 H33 O10 S  ,49,33,0,10,1,
300.74,3289578,814.230464,814.231235,0.771,0.947,C37 H40 N3 O18 ,37,40,3,18,0,
-1000.00,3127877,814.968988,814.969796,0.809,0.992,C20 H19 N2 O31 S,20,19,2,31,1,
-1000.00,2804313,815.126475,815.127223,0.749,0.919,C31 H31 N2 O24 ,31,31,2,24,0,
480.13,3633839,815.804874,815.804247,-0.627,-0.769,C11 H2 N3 O38 S,11,2,3,38,1,
527.09,3633839,815.804874,815.804813,-0.062,-0.075,C55 H107 O S   ,55,107,0,1,1,
572.65,4959156,817.821878,817.822399,0.522,0.638,C7 H4 N3 O43   ,7,4,3,43,0,
-1000.00,2725842,818.050120,818.050095,-0.025,-0.030,C24 H24 N3 O29 ,24,24,3,29,0,
-1000.00,2977799,818.447337,818.447834,0.497,0.607,C39 H68 N3 O13 S,39,68,3,13,1,
-1000.00,2977799,818.447337,818.447972,0.636,0.777,C60 H56 N3     ,60,56,3,0,0,
-1000.00,2731123,819.246992,819.246551,-0.442,-0.539,C37 H43 N2 O19 ,37,43,2,19,0,
-1000.00,2936448,819.342992,819.343822,0.830,1.013,C33 H59 N2 O19 S,33,59,2,19,1,
-1000.00,3220612,819.367883,819.368461,0.578,0.706,C48 H55 N2 O8 S,48,55,2,8,1,
-1000.00,8109252,819.836855,819.836199,-0.656,-0.801,C19 H2 N O36   ,19,2,1,36,0,
-1000.00,8109252,819.836855,819.836113,-0.743,-0.906,C55 H111 O S   ,55,111,0,1,1,
-1000.00,3519787,820.585512,820.586046,0.534,0.651,C58 H78 N S    ,58,78,1,0,1,
-1000.00,2868683,821.723663,821.723979,0.316,0.385,C51 H97 O7     ,51,97,0,7,0,
-1000.00,2716713,822.388993,822.388743,-0.250,-0.304,C58 H52 N3 S   ,58,52,3,0,1,
-1000.00,2716713,822.388993,822.389256,0.263,0.320,C45 H60 N O11 S,45,60,1,11,1,
-1000.00,2786994,823.339655,823.339388,-0.266,-0.324,C40 H55 O18    ,40,55,0,18,0,
-1000.00,2786994,823.339655,823.340396,0.741,0.900,C62 H47 S      ,62,47,0,0,1,
-1000.00,2786994,823.339655,823.338875,-0.779,-0.947,C53 H47 N2 O7  ,53,47,2,7,0,
-1000.00,3191579,824.053529,824.052936,-0.593,-0.719,C42 H18 N O18  ,42,18,1,18,0,
-1000.00,3191579,824.053529,824.052798,-0.731,-0.887,C21 H30 N O31 S,21,30,1,31,1,
-1000.00,2986959,825.268260,825.268019,-0.241,-0.292,C56 H41 O5 S   ,56,41,0,5,1,
-1000.00,2892788,825.520828,825.521197,0.369,0.447,C54 H69 N2 O5  ,54,69,2,5,0,
-1000.00,2892788,825.520828,825.521710,0.882,1.069,C41 H77 O16    ,41,77,0,16,0,
-1000.00,2827291,825.780936,825.781769,0.832,1.008,C54 H101 N2 O3 ,54,101,2,3,0,
177.28,10461220,825.839651,825.840239,0.588,0.711,C17 H4 N3 O34 S,17,4,3,34,1,
52.45,105611408,826.558182,826.558705,0.523,0.633,C47 H76 N3 O9  ,47,76,3,9,0,
-1000.00,2766071,827.223792,827.224495,0.703,0.850,C28 H47 N2 O24 S,28,47,2,24,1,
-1000.00,2766071,827.223792,827.224634,0.842,1.017,C49 H35 N2 O11 ,49,35,2,11,0,
626.13,4563244,827.568349,827.567872,-0.476,-0.576,C49 H79 O10    ,49,79,0,10,0,
131.00,33669572,828.555235,828.554746,-0.489,-0.590,C59 H74 N S    ,59,74,1,0,1,
-1000.00,2945532,828.908162,828.907454,-0.708,-0.854,C34 H5 O26     ,34,5,0,26,0,
-1000.00,2945532,828.908162,828.907315,-0.847,-1.021,C13 H17 O39 S  ,13,17,0,39,1,
-1000.00,2806282,829.001713,829.001354,-0.358,-0.432,C33 H17 O26    ,33,17,0,26,0,
-1000.00,2754151,829.592451,829.592254,-0.197,-0.237,C52 H81 N2 O4 S,52,81,2,4,1,
-1000.00,2754151,829.592451,829.592905,0.455,0.548,C60 H77 O2     ,60,77,0,2,0,
-1000.00,3097532,831.728836,831.729458,0.623,0.749,C49 H99 O9     ,49,99,0,9,0,
-1000.00,3276049,833.816191,833.815464,-0.727,-0.872,C19 N O37      ,19,0,1,37,0,
-1000.00,3276049,833.816191,833.815377,-0.813,-0.976,C55 H109 O2 S  ,55,109,0,2,1,
-1000.00,7210263,833.853208,833.853699,0.492,0.590,C8 H8 N3 O43   ,8,8,3,43,0,
60.65,12076317,833.888884,833.888235,-0.650,-0.779,C21 H8 N O35   ,21,8,1,35,0,
514.13,2710011,835.229262,835.229580,0.318,0.381,C30 H47 N2 O23 S,30,47,2,23,1,
577.82,2710011,835.229262,835.229719,0.457,0.547,C51 H35 N2 O10 ,51,35,2,10,0,
-1000.00,2736763,835.993436,835.993762,0.326,0.390,C15 H22 N3 O37 ,15,22,3,37,0,
-1000.00,2762443,836.465268,836.464923,-0.344,-0.412,C40 H70 N O17  ,40,70,1,17,0,
-1000.00,2762443,836.465268,836.464410,-0.857,-1.025,C53 H62 N3 O6  ,53,62,3,6,0,
-1000.00,2844369,836.501211,836.501309,0.098,0.117,C41 H74 N O16  ,41,74,1,16,0,
-1000.00,2844369,836.501211,836.500796,-0.415,-0.497,C54 H66 N3 O5  ,54,66,3,5,0,
-1000.00,3061580,837.227879,837.228124,0.245,0.293,C38 H45 O19 S  ,38,45,0,19,1,
-1000.00,3061580,837.227879,837.227611,-0.268,-0.320,C51 H37 N2 O8 S,51,37,2,8,1,
-1000.00,3148625,837.261017,837.261138,0.121,0.145,C42 H45 O18    ,42,45,0,18,0,
-1000.00,3148625,837.261017,837.260625,-0.392,-0.468,C55 H37 N2 O7  ,55,37,2,7,0,
-1000.00,3148625,837.261017,837.260487,-0.530,-0.633,C34 H49 N2 O20 S,34,49,2,20,1,
-1000.00,2760540,837.326951,837.327384,0.434,0.518,C43 H53 N2 O13 S,43,53,2,13,1,
85.14,7289186,840.340207,840.340785,0.579,0.689,C38 H54 N3 O18 ,38,54,3,18,0,
-1000.00,2849262,841.146741,841.146896,0.155,0.184,C38 H33 O22    ,38,33,0,22,0,
-1000.00,2849262,841.146741,841.146245,-0.497,-0.590,C30 H37 N2 O24 S,30,37,2,24,1,
166.09,26495590,841.834446,841.835153,0.708,0.841,C17 H4 N3 O35 S,17,4,3,35,1,
-1000.00,2775696,842.071079,842.071225,0.146,0.173,C23 H28 N3 O31 ,23,28,3,31,0,
-1000.00,2861954,843.447681,843.447757,0.077,0.091,C53 H63 O9     ,53,63,0,9,0,
-1000.00,2861954,843.447681,843.447106,-0.575,-0.682,C45 H67 N2 O11 S,45,67,2,11,1,
-1000.00,3863744,845.234086,845.233209,-0.877,-1.037,C40 H45 O18 S  ,40,45,0,18,1,
73.39,9444563,845.344683,845.344216,-0.467,-0.552,C31 H61 N2 O22 S,31,61,2,22,1,
77.49,9444563,845.344683,845.344868,0.185,0.219,C39 H57 O20    ,39,57,0,20,0,
127.93,9444563,845.344683,845.344355,-0.328,-0.388,C52 H49 N2 O9  ,52,49,2,9,0,
-1000.00,2701762,846.677817,846.676969,-0.848,-1.001,C58 H88 N O3   ,58,88,1,3,0,
-1000.00,3154578,847.831791,847.831114,-0.677,-0.798,C20 H2 N O37   ,20,2,1,37,0,
-1000.00,3154578,847.831791,847.831027,-0.763,-0.900,C56 H111 O2 S  ,56,111,0,2,1,
-1000.00,3151598,848.345602,848.345871,0.269,0.317,C40 H54 N3 O17 ,40,54,3,17,0,
-1000.00,2850234,852.265398,852.265512,0.114,0.134,C41 H46 N3 O15 S,41,46,3,15,1,
-1000.00,2850234,852.265398,852.266025,0.627,0.736,C28 H54 N O26 S,28,54,1,26,1,
-1000.00,2850234,852.265398,852.266164,0.766,0.899,C49 H42 N O13  ,49,42,1,13,0,
-1000.00,2706138,853.825162,853.825770,0.609,0.713,C7 H8 N3 O43 S ,7,8,3,43,1,
119.49,20427860,855.850205,855.850803,0.598,0.699,C18 H6 N3 O35 S,18,6,3,35,1,
-1000.00,2852471,858.742577,858.741826,-0.752,-0.875,C2 H3 O50 S    ,2,3,0,50,1,
-1000.00,3240577,858.795684,858.795969,0.285,0.332,C3 H7 O51      ,3,7,0,51,0,
-1000.00,2769738,859.849355,859.849741,0.386,0.448,C22 H6 N O34 S ,22,6,1,34,1,
-1000.00,2769738,859.849355,859.848786,-0.570,-0.662,C57 H111 O4    ,57,111,0,4,0,
-1000.00,2907182,866.264680,866.264056,-0.625,-0.721,C50 H44 N O11 S,50,44,1,11,1,
-1000.00,3134636,866.896780,866.895963,-0.818,-0.943,C26 H11 O32 S  ,26,11,0,32,1,
-1000.00,3138744,872.014078,872.014892,0.814,0.933,C15 H26 N3 O39 ,15,26,3,39,0,
-1000.00,3608831,872.356426,872.356774,0.349,0.400,C62 H50 N O2 S ,62,50,1,2,1,
-1000.00,3608831,872.356426,872.355767,-0.659,-0.755,C40 H58 N O20  ,40,58,1,20,0,
-1000.00,2851089,872.448320,872.449154,0.835,0.957,C52 H62 N3 O9  ,52,62,3,9,0,
-1000.00,2711976,873.177868,873.178333,0.464,0.532,C24 H45 N2 O30 S,24,45,2,30,1,
-1000.00,2711976,873.177868,873.178471,0.603,0.690,C45 H33 N2 O17 ,45,33,2,17,0,
-1000.00,3160634,873.878950,873.879126,0.177,0.202,C18 H8 N3 O38  ,18,8,3,38,0,
-1000.00,3160634,873.878950,873.879692,0.742,0.849,C62 H113 O     ,62,113,0,1,0,
-1000.00,3009276,874.810776,874.811500,0.724,0.828,C13 H3 N2 O43  ,13,3,2,43,0,
-1000.00,3013539,875.603132,875.603606,0.474,0.541,C46 H87 N2 O11 S,46,87,2,11,1,
-1000.00,2748401,875.973164,875.973421,0.257,0.293,C13 H22 N3 O41 ,13,22,3,41,0,
453.11,2836123,876.778207,876.778880,0.673,0.767,C5 H5 N2 O47 S ,5,5,2,47,1,
582.41,2836123,876.778207,876.777412,-0.796,-0.907,C53 H102 N3 O6 ,53,102,3,6,0,
-1000.00,3073510,878.334974,878.335306,0.332,0.378,C44 H52 N3 O16 ,44,52,3,16,0,
-1000.00,3073510,878.334974,878.335819,0.845,0.962,C31 H60 N O27  ,31,60,1,27,0,
-1000.00,2896456,878.789762,878.790560,0.797,0.907,C57 H104 N3 O S,57,104,3,1,1,
-1000.00,2951844,879.216923,879.217559,0.636,0.724,C43 H43 O18 S  ,43,43,0,18,1,
-1000.00,2951844,879.216923,879.216038,-0.884,-1.006,C34 H43 N2 O25 ,34,43,2,25,0,
558.13,2787203,880.252429,880.251696,-0.733,-0.833,C39 H46 N O22  ,39,46,1,22,0,
-1000.00,3121830,881.589937,881.589670,-0.266,-0.302,C51 H81 N2 O10 ,51,81,2,10,0,
-1000.00,2862346,882.042101,882.042508,0.407,0.461,C32 H24 N3 O25 S,32,24,3,25,1,
-1000.00,2862346,882.042101,882.043021,0.920,1.043,C19 H32 N O36 S,19,32,1,36,1,
-1000.00,2871610,882.261725,882.261473,-0.253,-0.286,C46 H44 N O17  ,46,44,1,17,0,
-1000.00,2871610,882.261725,882.260821,-0.904,-1.025,C38 H48 N3 O19 S,38,48,3,19,1,
-1000.00,2805386,883.785508,883.785345,-0.163,-0.184,C11 H2 N O46   ,11,2,1,46,0,
-1000.00,2805386,883.785508,883.784746,-0.762,-0.862,C60 H103 N2 S  ,60,103,2,0,1,
-1000.00,2805386,883.785508,883.784694,-0.814,-0.922,C3 H6 N3 O48 S ,3,6,3,48,1,
-1000.00,2986160,886.241373,886.241131,-0.242,-0.273,C41 H44 N O21  ,41,44,1,21,0,
-1000.00,2986160,886.241373,886.240618,-0.755,-0.852,C54 H36 N3 O10 ,54,36,3,10,0,
-1000.00,2986160,886.241373,886.240479,-0.893,-1.008,C33 H48 N3 O23 S,33,48,3,23,1,
-1000.00,2779686,887.891847,887.892274,0.428,0.482,C23 H10 N3 O33 S,23,10,3,33,1,
-1000.00,2779686,887.891847,887.891319,-0.527,-0.594,C58 H115 N2 O3 ,58,115,2,3,0,
-1000.00,2779686,887.891847,887.892787,0.941,1.060,C10 H18 N O44 S,10,18,1,44,1,
-1000.00,2821821,888.549956,888.550723,0.767,0.864,C59 H74 N3 O2 S,59,74,3,2,1,
-1000.00,3020605,889.108258,889.108009,-0.249,-0.280,C45 H29 O18 S  ,45,29,0,18,1,
-1000.00,3148007,890.950577,890.950107,-0.470,-0.528,C29 H15 O33    ,29,15,0,33,0,
-1000.00,2818604,892.335968,892.335700,-0.268,-0.300,C41 H54 N3 O19 ,41,54,3,19,0,
-1000.00,2853989,894.734778,894.734484,-0.294,-0.328,C60 H96 N O4   ,60,96,1,4,0,
-1000.00,2853989,894.734778,894.733833,-0.945,-1.057,C52 H100 N3 O6 S,52,100,3,6,1,
518.17,3047681,899.581258,899.580626,-0.632,-0.702,C63 H79 O2 S   ,63,79,0,2,1,
-1000.00,2858626,901.125967,901.125767,-0.200,-0.222,C46 H29 O20    ,46,29,0,20,0,
-1000.00,2858626,901.125967,901.125628,-0.339,-0.376,C25 H41 O33 S  ,25,41,0,33,1,
-1000.00,2858626,901.125967,901.125115,-0.852,-0.945,C38 H33 N2 O22 S,38,33,2,22,1,
-1000.00,3418873,901.598883,901.598779,-0.105,-0.116,C59 H81 O7     ,59,81,0,7,0,
-1000.00,3418873,901.598883,901.598127,-0.756,-0.839,C51 H85 N2 O9 S,51,85,2,9,1,
-1000.00,3015610,902.366084,902.366332,0.248,0.274,C41 H60 N O21  ,41,60,1,21,0,
-1000.00,3015610,902.366084,902.365818,-0.266,-0.294,C54 H52 N3 O10 ,54,52,3,10,0,
-1000.00,3015610,902.366084,902.365680,-0.404,-0.448,C33 H64 N3 O23 S,33,64,3,23,1,
-1000.00,2809040,903.459818,903.459504,-0.314,-0.348,C44 H71 O19    ,44,71,0,19,0,
-1000.00,2809040,903.459818,903.460511,0.693,0.768,C66 H63 O S    ,66,63,0,1,1,
-1000.00,2809040,903.459818,903.458991,-0.827,-0.916,C57 H63 N2 O8  ,57,63,2,8,0,
-1000.00,2809040,903.459818,903.458852,-0.966,-1.069,C36 H75 N2 O21 S,36,75,2,21,1,
-1000.00,2955093,905.968854,905.968729,-0.125,-0.138,C10 H24 N3 O45 ,10,24,3,45,0,
-1000.00,2955093,905.968854,905.969737,0.883,0.975,C32 H16 N3 O27 S,32,16,3,27,1,
-1000.00,2955093,905.968854,905.967886,-0.968,-1.068,C44 H12 N O20 S,44,12,1,20,1,
-1000.00,3025148,907.588709,907.588214,-0.495,-0.546,C61 H79 O6     ,61,79,0,6,0,
-1000.00,2797987,908.223063,908.222979,-0.084,-0.092,C47 H42 N O16 S,47,42,1,16,1,
-1000.00,2828567,909.626676,909.626844,0.167,0.184,C46 H89 N2 O15 ,46,89,2,15,0,
-1000.00,3025771,909.939233,909.940012,0.779,0.856,C16 H20 N3 O39 S,16,20,3,39,1,
-1000.00,3025771,909.939233,909.940151,0.918,1.009,C37 H8 N3 O26  ,37,8,3,26,0,
-1000.00,2859967,910.252477,910.252364,-0.112,-0.123,C42 H44 N3 O20 ,42,44,3,20,0,
-1000.00,2859967,910.252477,910.252877,0.401,0.440,C29 H52 N O31  ,29,52,1,31,0,
-1000.00,2798558,910.370784,910.370765,-0.019,-0.021,C35 H64 N3 O22 S,35,64,3,22,1,
-1000.00,2798558,910.370784,910.370904,0.119,0.131,C56 H52 N3 O9  ,56,52,3,9,0,
-1000.00,2798558,910.370784,910.371417,0.632,0.695,C43 H60 N O20  ,43,60,1,20,0,
-1000.00,2825856,912.860448,912.860079,-0.369,-0.405,C56 H114 N O7  ,56,114,1,7,0,
-1000.00,2825856,912.860448,912.861034,0.586,0.642,C21 H9 N2 O37 S,21,9,2,37,1,
-1000.00,3076043,917.733555,917.732710,-0.844,-0.920,C62 H97 N2 O S ,62,97,2,1,1,
-1000.00,3076043,917.733555,917.732658,-0.897,-0.977,C5 N3 O49 S    ,5,0,3,49,1,
-1000.00,2829601,918.933668,918.933518,-0.149,-0.162,C59 H120 N3 O3 ,59,120,3,3,0,
-1000.00,2829601,918.933668,918.933136,-0.531,-0.578,C23 H19 O37 S  ,23,19,0,37,1,
-1000.00,2891573,920.784382,920.784617,0.235,0.255,C18 H O44      ,18,1,0,44,0,
-1000.00,2891573,920.784382,920.783965,-0.417,-0.453,C10 H5 N2 O46 S,10,5,2,46,1,
-1000.00,2800181,923.406484,923.406423,-0.062,-0.067,C41 H67 N2 O19 S,41,67,2,19,1,
-1000.00,2800181,923.406484,923.406561,0.077,0.083,C62 H55 N2 O6  ,62,55,2,6,0,
-1000.00,2800181,923.406484,923.407074,0.590,0.639,C49 H63 O17    ,49,63,0,17,0,
-1000.00,2795611,928.628933,928.628305,-0.628,-0.676,C61 H86 N O4 S ,61,86,1,4,1,
-1000.00,2963939,929.896472,929.896966,0.494,0.531,C32 H8 N3 O29 S,32,8,3,29,1,
-1000.00,2963939,929.896472,929.895958,-0.514,-0.553,C10 H16 N3 O47 ,10,16,3,47,0,
-1000.00,2963939,929.896472,929.897479,1.007,1.083,C19 H16 N O40 S,19,16,1,40,1,
-1000.00,3104688,934.597048,934.596611,-0.437,-0.468,C66 H80 N O S  ,66,80,1,1,1,
-1000.00,3022032,935.489874,935.489228,-0.646,-0.690,C63 H67 O7     ,63,67,0,7,0,
-1000.00,3022032,935.489874,935.489090,-0.784,-0.838,C42 H79 O20 S  ,42,79,0,20,1,
-1000.00,2951771,936.702260,936.702138,-0.122,-0.130,C60 H94 N3 O3 S,60,94,3,3,1,
-1000.00,2951771,936.702260,936.702790,0.530,0.566,C68 H90 N O    ,68,90,1,1,0,
-1000.00,2790091,937.044595,937.045463,0.868,0.926,C24 H29 N2 O37 ,24,29,2,37,0,
-1000.00,2790091,937.044595,937.043613,-0.982,-1.048,C36 H25 O30    ,36,25,0,30,0,
-1000.00,3011729,938.423299,938.423333,0.034,0.036,C55 H60 N3 O11 ,55,60,3,11,0,
-1000.00,3011729,938.423299,938.423195,-0.104,-0.111,C34 H72 N3 O24 S,34,72,3,24,1,
-1000.00,3011729,938.423299,938.423846,0.547,0.583,C42 H68 N O22  ,42,68,1,22,0,
89.15,11453990,939.642417,939.641431,-0.986,-1.049,C52 H91 O14    ,52,91,0,14,0,
-1000.00,2815661,940.044677,940.044616,-0.061,-0.065,C37 H22 N3 O27 ,37,22,3,27,0,
-1000.00,2815661,940.044677,940.044477,-0.200,-0.212,C16 H34 N3 O40 S,16,34,3,40,1,
-1000.00,2815661,940.044677,940.045129,0.452,0.481,C24 H30 N O38  ,24,30,1,38,0,
514.65,3017245,942.644173,942.643955,-0.219,-0.232,C62 H88 N O4 S ,62,88,1,4,1,
-1000.00,2888303,942.885013,942.885004,-0.009,-0.010,C38 H7 O28 S   ,38,7,0,28,1,
-1000.00,2888303,942.885013,942.885899,0.886,0.940,C61 H116 N O5  ,61,116,1,5,0,
-1000.00,2888303,942.885013,942.883997,-1.017,-1.079,C16 H15 O46    ,16,15,0,46,0,
-1000.00,3123402,944.632067,944.631595,-0.472,-0.500,C50 H90 N O15  ,50,90,1,15,0,
-1000.00,3123402,944.632067,944.631082,-0.985,-1.043,C63 H82 N3 O4  ,63,82,3,4,0,
-1000.00,2795408,949.539802,949.540612,0.810,0.853,C57 H77 N2 O8 S,57,77,2,8,1,
-1000.00,2795408,949.539802,949.538762,-1.041,-1.096,C69 H73 O S    ,69,73,0,1,1,
-1000.00,3350197,954.535844,954.536649,0.804,0.843,C48 H80 N3 O14 S,48,80,3,14,1,
-1000.00,3350197,954.535844,954.536787,0.943,0.988,C69 H68 N3 O   ,69,68,3,1,0,
-1000.00,3350197,954.535844,954.534798,-1.046,-1.096,C60 H76 N O7 S ,60,76,1,7,1,
-1000.00,2998121,957.743532,957.743394,-0.138,-0.144,C55 H105 O10 S ,55,105,0,10,1,
-1000.00,2998121,957.743532,957.742829,-0.703,-0.734,C11 N3 O47 S   ,11,0,3,47,1,
-1000.00,2926212,959.827284,959.827879,0.595,0.620,C16 H6 N3 O45  ,16,6,3,45,0,
-1000.00,2960540,961.219348,961.219529,0.180,0.188,C29 H53 O33 S  ,29,53,0,33,1,
-1000.00,2960540,961.219348,961.219667,0.319,0.332,C50 H41 O20    ,50,41,0,20,0,
-1000.00,2960540,961.219348,961.219016,-0.333,-0.346,C42 H45 N2 O22 S,42,45,2,22,1,
-1000.00,2820289,961.315493,961.315418,-0.074,-0.077,C37 H57 N2 O27 ,37,57,2,27,0,
-1000.00,2820289,961.315493,961.316426,0.933,0.971,C59 H49 N2 O9 S,59,49,2,9,1,
-1000.00,2916039,962.652394,962.651542,-0.852,-0.885,C61 H88 N O8   ,61,88,1,8,0,
-1000.00,2916039,962.652394,962.653393,0.998,1.037,C49 H92 N3 O15 ,49,92,3,15,0,
-1000.00,2924358,962.976734,962.976596,-0.138,-0.143,C38 H15 N2 O29 ,38,15,2,29,0,
-1000.00,2924358,962.976734,962.976457,-0.276,-0.287,C17 H27 N2 O42 S,17,27,2,42,1,
-1000.00,2924358,962.976734,962.977109,0.375,0.390,C25 H23 O40    ,25,23,0,40,0,
-1000.00,3398140,964.752725,964.752665,-0.060,-0.062,C14 H N2 O46 S ,14,1,2,46,1,
-1000.00,3135182,965.286069,965.286701,0.633,0.655,C43 H53 N2 O21 S,43,53,2,21,1,
-1000.00,3254983,967.850025,967.849741,-0.284,-0.293,C31 H6 N O34 S ,31,6,1,34,1,
-1000.00,2914997,972.892674,972.892441,-0.233,-0.239,C57 H118 N3 O8 ,57,118,3,8,0,
-1000.00,2914997,972.892674,972.892059,-0.615,-0.632,C21 H17 O42 S  ,21,17,0,42,1,
-1000.00,2879680,974.176433,974.176029,-0.405,-0.415,C53 H36 N O16 S,53,36,1,16,1,
-1000.00,2998669,974.676486,974.676043,-0.444,-0.455,C56 H96 N O10 S,56,96,1,10,1,
-1000.00,3116710,975.363265,975.363101,-0.164,-0.168,C55 H59 O14 S  ,55,59,0,14,1,
-1000.00,3034111,976.203039,976.202912,-0.127,-0.130,C52 H38 N3 O15 S,52,38,3,15,1,
-1000.00,3034111,976.203039,976.203425,0.386,0.396,C39 H46 N O26 S,39,46,1,26,1,
-1000.00,3207222,983.723851,983.724648,0.796,0.810,C65 H95 N2 O5  ,65,95,2,5,0,
536.21,3116666,985.102785,985.102978,0.193,0.196,C26 H37 N2 O38 ,26,37,2,38,0,
-1000.00,3070121,986.427332,986.427356,0.024,0.024,C64 H60 N O9   ,64,60,1,9,0,
-1000.00,3070121,986.427332,986.427218,-0.115,-0.116,C43 H72 N O22 S,43,72,1,22,1,
-1000.00,3070121,986.427332,986.426704,-0.628,-0.636,C56 H64 N3 O11 S,56,64,3,11,1,
-1000.00,3171780,987.097267,987.097499,0.232,0.235,C29 H35 N2 O36 ,29,35,2,36,0,
-1000.00,2972874,988.922632,988.922846,0.214,0.216,C35 H13 N2 O31 S,35,13,2,31,1,
-1000.00,2972874,988.922632,988.923359,0.727,0.735,C22 H21 O42 S  ,22,21,0,42,1,
-1000.00,2972874,988.922632,988.921891,-0.741,-0.749,C70 H118 N O   ,70,118,1,1,0,
-1000.00,2972874,988.922632,988.921839,-0.793,-0.802,C13 H21 N2 O49 ,13,21,2,49,0,
