mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
10.00,19291834,311.186365,311.186398,0.033,0.105,C17 H27 O5     ,17,27,0,5,0,
-1000.00,3929814,311.222715,311.222783,0.068,0.219,C18 H31 O4     ,18,31,0,4,0,
265.95,9982273,312.018351,312.018346,-0.004,-0.014,C12 H10 N O7 S ,12,10,1,7,1,
713.68,5222747,312.051415,312.051361,-0.054,-0.173,C16 H10 N O6   ,16,10,1,6,0,
652.56,16154974,312.054732,312.054732,-0.000,-0.001,C13 H14 N O6 S ,13,14,1,6,1,
725.54,4321639,312.065979,312.065965,-0.013,-0.043,C12 H14 N3 O5 S,12,14,3,5,1,
560.62,32117100,312.072470,312.072490,0.020,0.063,C13 H14 N O8   ,13,14,1,8,0,
583.47,26169716,312.083692,312.083723,0.031,0.100,C12 H14 N3 O7  ,12,14,3,7,0,
821.31,6189431,312.087699,312.087746,0.047,0.151,C17 H14 N O5   ,17,14,1,5,0,
695.20,29208968,312.108866,312.108875,0.009,0.030,C14 H18 N O7   ,14,18,1,7,0,
694.93,11624849,312.120096,312.120109,0.013,0.041,C13 H18 N3 O6  ,13,18,3,6,0,
727.03,4475284,312.124187,312.124132,-0.055,-0.177,C18 H18 N O4   ,18,18,1,4,0,
515.85,5169581,312.156458,312.156494,0.036,0.115,C14 H22 N3 O5  ,14,22,3,5,0,
225.70,8909888,313.002387,313.002362,-0.025,-0.080,C12 H9 O8 S    ,12,9,0,8,1,
536.65,7799898,313.035472,313.035376,-0.096,-0.307,C16 H9 O7      ,16,9,0,7,0,
8.01,70554720,313.038768,313.038747,-0.021,-0.066,C13 H13 O7 S   ,13,13,0,7,1,
654.95,12407909,313.049969,313.049981,0.012,0.039,C12 H13 N2 O6 S,12,13,2,6,1,
115.87,58004588,313.056485,313.056506,0.020,0.064,C13 H13 O9     ,13,13,0,9,0,
752.94,14607475,313.067751,313.067739,-0.012,-0.038,C12 H13 N2 O8  ,12,13,2,8,0,
426.79,11240566,313.071818,313.071762,-0.056,-0.180,C17 H13 O6     ,17,13,0,6,0,
604.11,56743032,313.075144,313.075133,-0.011,-0.037,C14 H17 O6 S   ,14,17,0,6,1,
58.51,141628544,313.092863,313.092891,0.028,0.089,C14 H17 O8     ,14,17,0,8,0,
716.23,26825872,313.104134,313.104124,-0.010,-0.032,C13 H17 N2 O7  ,13,17,2,7,0,
4.84,185832592,313.111534,313.111518,-0.015,-0.049,C15 H21 O5 S   ,15,21,0,5,1,
45.08,104502432,313.129243,313.129277,0.033,0.106,C15 H21 O7     ,15,21,0,7,0,
710.46,11629740,313.140508,313.140510,0.002,0.006,C14 H21 N2 O6  ,14,21,2,6,0,
-1000.00,6767791,313.144555,313.144533,-0.022,-0.070,C19 H21 O4     ,19,21,0,4,0,
757.65,4820146,313.147930,313.147904,-0.026,-0.082,C16 H25 O4 S   ,16,25,0,4,1,
-1000.00,4229340,313.201993,313.202048,0.054,0.174,C17 H29 O5     ,17,29,0,5,0,
-1000.00,2997496,313.238392,313.238433,0.041,0.131,C18 H33 O4     ,18,33,0,4,0,
654.06,2800457,313.997838,313.997611,-0.227,-0.724,C11 H8 N O8 S  ,11,8,1,8,1,
155.99,17712996,314.033986,314.033996,0.011,0.034,C12 H12 N O7 S ,12,12,1,7,1,
719.82,7221119,314.067038,314.067011,-0.027,-0.086,C16 H12 N O6   ,16,12,1,6,0,
688.86,17209218,314.070350,314.070382,0.032,0.102,C13 H16 N O6 S ,13,16,1,6,1,
699.63,3715978,314.081668,314.081615,-0.053,-0.168,C12 H16 N3 O5 S,12,16,3,5,1,
58.25,30996368,314.088147,314.088140,-0.007,-0.023,C13 H16 N O8   ,13,16,1,8,0,
824.56,2871190,314.097332,314.097523,0.191,0.609,C24 H12 N      ,24,12,1,0,0,
790.36,8771480,314.099447,314.099373,-0.074,-0.236,C12 H16 N3 O7  ,12,16,3,7,0,
643.04,9250715,314.103373,314.103396,0.023,0.074,C17 H16 N O5   ,17,16,1,5,0,
156.01,37017516,314.124544,314.124526,-0.019,-0.059,C14 H20 N O7   ,14,20,1,7,0,
590.30,10516404,314.135776,314.135759,-0.017,-0.055,C13 H20 N3 O6  ,13,20,3,6,0,
-1000.00,5343817,314.981631,314.981626,-0.005,-0.015,C11 H7 O9 S    ,11,7,0,9,1,
612.53,4479587,315.014782,315.014641,-0.141,-0.448,C15 H7 O8      ,15,7,0,8,0,
76.42,25737830,315.018026,315.018012,-0.014,-0.046,C12 H11 O8 S   ,12,11,0,8,1,
397.12,5735021,315.027650,315.027395,-0.256,-0.812,C23 H7 S       ,23,7,0,0,1,
633.09,6611566,315.029186,315.029245,0.059,0.187,C11 H11 N2 O7 S,11,11,2,7,1,
297.92,22256244,315.035753,315.035770,0.017,0.055,C12 H11 O10    ,12,11,0,10,0,
98.92,16149119,315.051093,315.051026,-0.067,-0.213,C16 H11 O7     ,16,11,0,7,0,
130.78,120822400,315.054407,315.054397,-0.009,-0.029,C13 H15 O7 S   ,13,15,0,7,1,
89.98,98474640,315.072124,315.072156,0.032,0.102,C13 H15 O9     ,13,15,0,9,0,
723.59,13482648,315.083422,315.083389,-0.033,-0.104,C12 H15 N2 O8  ,12,15,2,8,0,
616.24,3944090,315.085181,315.084910,-0.272,-0.863,C21 H15 O S    ,21,15,0,1,1,
266.17,16509596,315.087456,315.087412,-0.044,-0.140,C17 H15 O6     ,17,15,0,6,0,
569.67,45652640,315.090792,315.090783,-0.009,-0.028,C14 H19 O6 S   ,14,19,0,6,1,
91.87,106011312,315.108511,315.108541,0.030,0.097,C14 H19 O8     ,14,19,0,8,0,
572.81,31324852,315.119792,315.119775,-0.018,-0.056,C13 H19 N2 O7  ,13,19,2,7,0,
123.52,17365688,315.123852,315.123797,-0.055,-0.173,C18 H19 O5     ,18,19,0,5,0,
167.49,41278152,315.144887,315.144927,0.040,0.127,C15 H23 O7     ,15,23,0,7,0,
16.93,12643029,315.160219,315.160183,-0.037,-0.116,C19 H23 O4     ,19,23,0,4,0,
-1000.00,7570149,315.181270,315.181312,0.043,0.135,C16 H27 O6     ,16,27,0,6,0,
364.07,9430384,316.013274,316.013261,-0.013,-0.041,C11 H10 N O8 S ,11,10,1,8,1,
335.44,7808394,316.046300,316.046275,-0.024,-0.077,C15 H10 N O7   ,15,10,1,7,0,
550.40,19938700,316.049666,316.049646,-0.020,-0.062,C12 H14 N O7 S ,12,14,1,7,1,
716.53,3196309,316.060898,316.060880,-0.019,-0.059,C11 H14 N3 O6 S,11,14,3,6,1,
654.04,14073254,316.082649,316.082661,0.011,0.036,C16 H14 N O6   ,16,14,1,6,0,
514.19,19054006,316.103772,316.103790,0.018,0.056,C13 H18 N O8   ,13,18,1,8,0,
708.14,2880441,316.106872,316.107161,0.289,0.914,C10 H22 N O8 S ,10,22,1,8,1,
763.02,3366847,316.114897,316.115024,0.127,0.401,C12 H18 N3 O7  ,12,18,3,7,0,
626.42,10427843,316.119064,316.119046,-0.017,-0.055,C17 H18 N O5   ,17,18,1,5,0,
607.00,2805215,316.155465,316.155432,-0.033,-0.104,C18 H22 N O4   ,18,22,1,4,0,
314.38,6127731,316.997269,316.997276,0.008,0.024,C11 H9 O9 S    ,11,9,0,9,1,
573.87,9130124,317.030316,317.030291,-0.026,-0.081,C15 H9 O8      ,15,9,0,8,0,
139.54,21307534,317.033673,317.033662,-0.011,-0.034,C12 H13 O8 S   ,12,13,0,8,1,
-1000.00,7921815,317.043336,317.043045,-0.291,-0.917,C23 H9 S       ,23,9,0,0,1,
624.05,9984152,317.044814,317.044895,0.082,0.257,C11 H13 N2 O7 S,11,13,2,7,1,
94.43,25067688,317.066701,317.066676,-0.025,-0.079,C16 H13 O7     ,16,13,0,7,0,
470.33,29671596,317.070068,317.070047,-0.020,-0.063,C13 H17 O7 S   ,13,17,0,7,1,
640.30,5212340,317.081149,317.081281,0.132,0.416,C12 H17 N2 O6 S,12,17,2,6,1,
274.73,60629176,317.087783,317.087806,0.023,0.072,C13 H17 O9     ,13,17,0,9,0,
507.64,5949633,317.097485,317.097189,-0.296,-0.935,C24 H13 O      ,24,13,0,1,0,
670.47,7317698,317.099103,317.099039,-0.064,-0.203,C12 H17 N2 O8  ,12,17,2,8,0,
126.29,30023878,317.103075,317.103062,-0.014,-0.043,C17 H17 O6     ,17,17,0,6,0,
296.07,35479764,317.124174,317.124191,0.017,0.054,C14 H21 O8     ,14,21,0,8,0,
203.27,18432222,317.135442,317.135425,-0.018,-0.056,C13 H21 N2 O7  ,13,21,2,7,0,
46.03,32940258,317.139457,317.139447,-0.010,-0.031,C18 H21 O5     ,18,21,0,5,0,
711.83,5097701,317.142804,317.142818,0.015,0.046,C15 H25 O5 S   ,15,25,0,5,1,
581.68,8696050,317.160528,317.160577,0.049,0.154,C15 H25 O7     ,15,25,0,7,0,
-1000.00,12198142,317.175844,317.175833,-0.011,-0.034,C19 H25 O4     ,19,25,0,4,0,
-1000.00,4377871,317.197010,317.196962,-0.048,-0.150,C16 H29 O6     ,16,29,0,6,0,
639.12,3265433,318.025513,318.025540,0.026,0.083,C14 H8 N O8    ,14,8,1,8,0,
275.49,12530587,318.028882,318.028911,0.029,0.092,C11 H12 N O8 S ,11,12,1,8,1,
345.02,14242741,318.061922,318.061925,0.003,0.010,C15 H12 N O7   ,15,12,1,7,0,
179.32,11154360,318.065258,318.065296,0.039,0.121,C12 H16 N O7 S ,12,16,1,7,1,
739.31,2848961,318.076403,318.076530,0.126,0.398,C11 H16 N3 O6 S,11,16,3,6,1,
625.88,9229254,318.083024,318.083055,0.031,0.097,C12 H16 N O9   ,12,16,1,9,0,
738.09,3167177,318.086217,318.086426,0.209,0.656,C9 H20 N O9 S  ,9,20,1,9,1,
262.80,17855442,318.098310,318.098311,0.001,0.004,C16 H16 N O6   ,16,16,1,6,0,
689.52,12133346,318.119464,318.119440,-0.024,-0.075,C13 H20 N O8   ,13,20,1,8,0,
637.70,8532974,318.134687,318.134696,0.009,0.029,C17 H20 N O5   ,17,20,1,5,0,
587.06,6736887,318.145925,318.145930,0.004,0.014,C16 H20 N3 O4  ,16,20,3,4,0,
652.59,3401374,319.009559,319.009555,-0.004,-0.012,C14 H7 O9      ,14,7,0,9,0,
351.68,8054432,319.012912,319.012927,0.015,0.047,C11 H11 O9 S   ,11,11,0,9,1,
274.55,4726440,319.022630,319.022309,-0.320,-1.004,C22 H7 O S     ,22,7,0,1,1,
68.97,19736250,319.045955,319.045941,-0.015,-0.046,C15 H11 O8     ,15,11,0,8,0,
205.39,23553724,319.049335,319.049312,-0.023,-0.071,C12 H15 O8 S   ,12,15,0,8,1,
723.50,10569411,319.057180,319.057174,-0.006,-0.019,C14 H11 N2 O7  ,14,11,2,7,0,
437.98,9801412,319.058958,319.058695,-0.263,-0.824,C23 H11 S      ,23,11,0,0,1,
638.10,4426438,319.060387,319.060545,0.159,0.498,C11 H15 N2 O7 S,11,15,2,7,1,
576.69,5369555,319.076729,319.076453,-0.276,-0.865,C23 H11 O2     ,23,11,0,2,0,
58.22,41199320,319.082349,319.082326,-0.022,-0.069,C16 H15 O7     ,16,15,0,7,0,
479.47,22357722,319.085689,319.085698,0.009,0.028,C13 H19 O7 S   ,13,19,0,7,1,
630.00,18966248,319.103426,319.103456,0.030,0.094,C13 H19 O9     ,13,19,0,9,0,
735.04,4138736,319.114750,319.114689,-0.061,-0.191,C12 H19 N2 O8  ,12,19,2,8,0,
67.47,50259700,319.118721,319.118712,-0.009,-0.028,C17 H19 O6     ,17,19,0,6,0,
79.17,34653968,319.155112,319.155097,-0.014,-0.045,C18 H23 O5     ,18,23,0,5,0,
721.87,10016537,319.166347,319.166331,-0.017,-0.052,C17 H23 N2 O4  ,17,23,2,4,0,
-1000.00,5490465,319.176189,319.176227,0.037,0.117,C15 H27 O7     ,15,27,0,7,0,
362.42,11790125,319.191498,319.191483,-0.015,-0.047,C19 H27 O4     ,19,27,0,4,0,
462.90,10258889,320.041196,320.041190,-0.006,-0.019,C14 H10 N O8   ,14,10,1,8,0,
616.35,6410700,320.044556,320.044561,0.005,0.016,C11 H14 N O8 S ,11,14,1,8,1,
563.37,3672532,320.054169,320.053944,-0.225,-0.705,C22 H10 N S    ,22,10,1,0,1,
186.92,29116902,320.077574,320.077575,0.001,0.003,C15 H14 N O7   ,15,14,1,7,0,
606.99,7694825,320.080976,320.080946,-0.029,-0.092,C12 H18 N O7 S ,12,18,1,7,1,
235.68,21981698,320.113955,320.113961,0.006,0.020,C16 H18 N O6   ,16,18,1,6,0,
602.31,12364299,320.125206,320.125194,-0.012,-0.037,C15 H18 N3 O5  ,15,18,3,5,0,
540.13,7957023,320.150309,320.150346,0.038,0.118,C17 H22 N O5   ,17,22,1,5,0,
668.39,7762472,320.161560,320.161580,0.020,0.061,C16 H22 N3 O4  ,16,22,3,4,0,
205.06,12090577,321.025226,321.025205,-0.020,-0.063,C14 H9 O9      ,14,9,0,9,0,
555.54,8912083,321.028592,321.028577,-0.016,-0.049,C11 H13 O9 S   ,11,13,0,9,1,
765.58,3453146,321.036424,321.036439,0.014,0.045,C13 H9 N2 O8   ,13,9,2,8,0,
579.71,6679771,321.038236,321.037959,-0.277,-0.862,C22 H9 O S     ,22,9,0,1,1,
127.94,46836972,321.061606,321.061591,-0.015,-0.046,C15 H13 O8     ,15,13,0,8,0,
292.57,23694576,321.064981,321.064962,-0.019,-0.058,C12 H17 O8 S   ,12,17,0,8,1,
690.45,23080182,321.072809,321.072824,0.015,0.048,C14 H13 N2 O7  ,14,13,2,7,0,
499.30,13503736,321.074621,321.074345,-0.276,-0.859,C23 H13 S      ,23,13,0,0,1,
744.36,3793146,321.077071,321.076847,-0.224,-0.697,C19 H13 O5     ,19,13,0,5,0,
25.07,65252620,321.097987,321.097976,-0.010,-0.032,C16 H17 O7     ,16,17,0,7,0,
537.68,14585101,321.101345,321.101348,0.003,0.009,C13 H21 O7 S   ,13,21,0,7,1,
692.00,34843924,321.109218,321.109210,-0.009,-0.027,C15 H17 N2 O6  ,15,17,2,6,0,
34.22,72789288,321.134379,321.134362,-0.017,-0.052,C17 H21 O6     ,17,21,0,6,0,
750.77,13991216,321.145619,321.145595,-0.024,-0.074,C16 H21 N2 O5  ,16,21,2,5,0,
362.14,10206517,321.152970,321.152989,0.019,0.058,C18 H25 O3 S   ,18,25,0,3,1,
11.33,39955780,321.170743,321.170747,0.004,0.013,C18 H25 O5     ,18,25,0,5,0,
-1000.00,8803680,321.207121,321.207133,0.012,0.037,C19 H29 O4     ,19,29,0,4,0,
637.26,8781809,322.039082,322.039082,-0.000,-0.001,C14 H12 N O6 S ,14,12,1,6,1,
262.27,21762046,322.056829,322.056840,0.010,0.032,C14 H12 N O8   ,14,12,1,8,0,
670.01,3265538,322.060274,322.060211,-0.063,-0.195,C11 H16 N O8 S ,11,16,1,8,1,
602.43,3764233,322.069844,322.069594,-0.250,-0.777,C22 H12 N S    ,22,12,1,0,1,
117.32,35344412,322.093226,322.093225,-0.001,-0.002,C15 H16 N O7   ,15,16,1,7,0,
687.10,3920926,322.096497,322.096597,0.100,0.311,C12 H20 N O7 S ,12,20,1,7,1,
613.20,19259428,322.104427,322.104459,0.031,0.098,C14 H16 N3 O6  ,14,16,3,6,0,
518.21,17457208,322.129641,322.129611,-0.030,-0.092,C16 H20 N O6   ,16,20,1,6,0,
546.50,12873793,322.140806,322.140844,0.038,0.119,C15 H20 N3 O5  ,15,20,3,5,0,
368.46,4305645,323.004345,323.004470,0.125,0.387,C13 H7 O10     ,13,7,0,10,0,
654.54,9067259,323.023080,323.023097,0.017,0.054,C14 H11 O7 S   ,14,11,0,7,1,
51.61,26514186,323.040859,323.040856,-0.004,-0.012,C14 H11 O9     ,14,11,0,9,0,
656.34,8573708,323.044232,323.044227,-0.005,-0.015,C11 H15 O9 S   ,11,15,0,9,1,
745.94,8506130,323.052113,323.052089,-0.024,-0.075,C13 H11 N2 O8  ,13,11,2,8,0,
559.33,7428884,323.053893,323.053610,-0.283,-0.876,C22 H11 O S    ,22,11,0,1,1,
465.76,7742229,323.056066,323.056112,0.046,0.142,C18 H11 O6     ,18,11,0,6,0,
66.79,71414568,323.077260,323.077241,-0.019,-0.059,C15 H15 O8     ,15,15,0,8,0,
498.12,12206889,323.080608,323.080612,0.004,0.014,C12 H19 O8 S   ,12,19,0,8,1,
706.71,36344624,323.088465,323.088474,0.009,0.029,C14 H15 N2 O7  ,14,15,2,7,0,
666.56,7201585,323.090337,323.089995,-0.342,-1.058,C23 H15 S      ,23,15,0,0,1,
761.86,4640562,323.092475,323.092497,0.023,0.070,C19 H15 O5     ,19,15,0,5,0,
679.63,41775924,323.095816,323.095868,0.052,0.160,C16 H19 O5 S   ,16,19,0,5,1,
686.93,13062967,323.098185,323.098370,0.185,0.574,C12 H19 O10    ,12,19,0,10,0,
54.53,105591616,323.113649,323.113627,-0.022,-0.068,C16 H19 O7     ,16,19,0,7,0,
712.64,32486220,323.124872,323.124860,-0.012,-0.037,C15 H19 N2 O6  ,15,19,2,6,0,
723.29,24187730,323.132220,323.132254,0.033,0.103,C17 H23 O4 S   ,17,23,0,4,1,
12.96,86913888,323.150023,323.150012,-0.011,-0.034,C17 H23 O6     ,17,23,0,6,0,
763.38,7121769,323.161270,323.161245,-0.024,-0.075,C16 H23 N2 O5  ,16,23,2,5,0,
719.65,10994542,323.168642,323.168639,-0.002,-0.007,C18 H27 O3 S   ,18,27,0,3,1,
10.69,24155004,323.186396,323.186398,0.001,0.004,C18 H27 O5     ,18,27,0,5,0,
681.40,4219801,323.222704,323.222783,0.079,0.244,C19 H31 O4     ,19,31,0,4,0,
495.33,6131216,324.018277,324.018346,0.070,0.215,C13 H10 N O7 S ,13,10,1,7,1,
692.84,3350049,324.039538,324.039476,-0.062,-0.192,C10 H14 N O9 S ,10,14,1,9,1,
558.87,13829677,324.054707,324.054732,0.025,0.077,C14 H14 N O6 S ,14,14,1,6,1,
65.15,33953340,324.072514,324.072490,-0.024,-0.073,C14 H14 N O8   ,14,14,1,8,0,
701.41,3714621,324.075885,324.075861,-0.024,-0.074,C11 H18 N O8 S ,11,18,1,8,1,
733.67,3236423,324.087828,324.087746,-0.082,-0.252,C18 H14 N O5   ,18,14,1,5,0,
711.94,31643224,324.108869,324.108875,0.007,0.021,C15 H18 N O7   ,15,18,1,7,0,
593.50,16684640,324.120120,324.120109,-0.011,-0.035,C14 H18 N3 O6  ,14,18,3,6,0,
696.31,7163517,324.156517,324.156494,-0.023,-0.070,C15 H22 N3 O5  ,15,22,3,5,0,
-1000.00,4376861,325.002339,325.002362,0.023,0.070,C13 H9 O8 S    ,13,9,0,8,1,
725.28,2649902,325.023378,325.023491,0.113,0.347,C10 H13 O10 S  ,10,13,0,10,1,
719.79,7209271,325.035345,325.035376,0.031,0.095,C17 H9 O7      ,17,9,0,7,0,
435.27,22419770,325.038727,325.038747,0.020,0.062,C14 H13 O7 S   ,14,13,0,7,1,
618.16,8739139,325.049979,325.049981,0.001,0.004,C13 H13 N2 O6 S,13,13,2,6,1,
71.71,49117512,325.056507,325.056506,-0.001,-0.004,C14 H13 O9     ,14,13,0,9,0,
749.52,15112529,325.067704,325.067739,0.034,0.106,C13 H13 N2 O8  ,13,13,2,8,0,
732.00,4705618,325.069476,325.069260,-0.216,-0.665,C22 H13 O S    ,22,13,0,1,1,
710.90,7678292,325.071689,325.071762,0.072,0.223,C18 H13 O6     ,18,13,0,6,0,
122.51,28891478,325.075099,325.075133,0.033,0.103,C15 H17 O6 S   ,15,17,0,6,1,
39.71,130038120,325.092908,325.092891,-0.017,-0.052,C15 H17 O8     ,15,17,0,8,0,
707.95,40040812,325.104119,325.104124,0.006,0.018,C14 H17 N2 O7  ,14,17,2,7,0,
9.91,288340352,325.111485,325.111518,0.033,0.101,C16 H21 O5 S   ,16,21,0,5,1,
11.84,120469888,325.129301,325.129277,-0.024,-0.075,C16 H21 O7     ,16,21,0,7,0,
768.31,9486724,325.132631,325.132648,0.016,0.051,C13 H25 O7 S   ,13,25,0,7,1,
736.99,19077514,325.140512,325.140510,-0.002,-0.007,C15 H21 N2 O6  ,15,21,2,6,0,
744.17,13322641,325.147871,325.147904,0.033,0.100,C17 H25 O4 S   ,17,25,0,4,1,
9.57,52345248,325.165685,325.165662,-0.023,-0.070,C17 H25 O6     ,17,25,0,6,0,
364.79,24639918,325.184265,325.184289,0.024,0.075,C18 H29 O3 S   ,18,29,0,3,1,
-1000.00,10037692,325.202064,325.202048,-0.017,-0.051,C18 H29 O5     ,18,29,0,5,0,
534.45,11922513,326.034029,326.033996,-0.032,-0.099,C13 H12 N O7 S ,13,12,1,7,1,
686.87,14048352,326.051686,326.051755,0.069,0.212,C13 H12 N O9   ,13,12,1,9,0,
754.67,4746339,326.055044,326.055126,0.081,0.250,C10 H16 N O9 S ,10,16,1,9,1,
780.17,3168361,326.063016,326.062988,-0.028,-0.086,C12 H12 N3 O8  ,12,12,3,8,0,
721.77,4400236,326.067044,326.067011,-0.033,-0.101,C17 H12 N O6   ,17,12,1,6,0,
707.59,3737719,326.081589,326.081615,0.026,0.080,C13 H16 N3 O5 S,13,16,3,5,1,
149.51,40254588,326.088116,326.088140,0.024,0.073,C14 H16 N O8   ,14,16,1,8,0,
661.17,23420038,326.099358,326.099373,0.015,0.047,C13 H16 N3 O7  ,13,16,3,7,0,
741.83,5016713,326.103407,326.103396,-0.011,-0.032,C18 H16 N O5   ,18,16,1,5,0,
685.33,22281370,326.124521,326.124526,0.004,0.014,C15 H20 N O7   ,15,20,1,7,0,
648.04,12250275,326.135696,326.135759,0.063,0.193,C14 H20 N3 O6  ,14,20,3,6,0,
642.28,4795584,326.172116,326.172144,0.029,0.089,C15 H24 N3 O5  ,15,24,3,5,0,
186.22,13889378,327.018020,327.018012,-0.008,-0.025,C13 H11 O8 S   ,13,11,0,8,1,
578.20,7149419,327.029277,327.029245,-0.032,-0.097,C12 H11 N2 O7 S,12,11,2,7,1,
276.13,80756608,327.054412,327.054397,-0.014,-0.043,C14 H15 O7 S   ,14,15,0,7,1,
557.15,11034504,327.065680,327.065631,-0.049,-0.149,C13 H15 N2 O6 S,13,15,2,6,1,
66.62,99270544,327.072132,327.072156,0.023,0.071,C14 H15 O9     ,14,15,0,9,0,
711.12,29704086,327.083359,327.083389,0.030,0.090,C13 H15 N2 O8  ,13,15,2,8,0,
642.25,12431257,327.087401,327.087412,0.011,0.034,C18 H15 O6     ,18,15,0,6,0,
638.97,50937756,327.090769,327.090783,0.014,0.043,C15 H19 O6 S   ,15,19,0,6,1,
52.42,144424880,327.108538,327.108541,0.003,0.010,C15 H19 O8     ,15,19,0,8,0,
676.96,34963380,327.119743,327.119775,0.032,0.098,C14 H19 N2 O7  ,14,19,2,7,0,
744.86,12636086,327.123735,327.123797,0.063,0.191,C19 H19 O5     ,19,19,0,5,0,
397.76,127909816,327.127153,327.127168,0.015,0.046,C16 H23 O5 S   ,16,23,0,5,1,
19.70,91832264,327.144941,327.144927,-0.015,-0.045,C16 H23 O7     ,16,23,0,7,0,
713.32,7524304,327.156149,327.156160,0.011,0.035,C15 H23 N2 O6  ,15,23,2,6,0,
712.16,6934484,327.160162,327.160183,0.021,0.064,C20 H23 O4     ,20,23,0,4,0,
-1000.00,6006786,327.217785,327.217698,-0.088,-0.268,C18 H31 O5     ,18,31,0,5,0,
399.69,6834813,328.013241,328.013261,0.020,0.062,C12 H10 N O8 S ,12,10,1,8,1,
668.27,3293847,328.046071,328.046275,0.204,0.623,C16 H10 N O7   ,16,10,1,7,0,
149.63,18473626,328.049655,328.049646,-0.009,-0.027,C13 H14 N O7 S ,13,14,1,7,1,
656.28,5570211,328.060833,328.060880,0.047,0.143,C12 H14 N3 O6 S,12,14,3,6,1,
170.77,24314536,328.067405,328.067405,0.000,0.000,C13 H14 N O9   ,13,14,1,9,0,
751.64,4653745,328.078481,328.078638,0.157,0.480,C12 H14 N3 O8  ,12,14,3,8,0,
719.53,7453365,328.082648,328.082661,0.012,0.038,C17 H14 N O6   ,17,14,1,6,0,
721.88,2942144,328.097343,328.097265,-0.077,-0.236,C13 H18 N3 O5 S,13,18,3,5,1,
568.68,31195846,328.103814,328.103790,-0.024,-0.073,C14 H18 N O8   ,14,18,1,8,0,
727.19,3563208,328.106872,328.107161,0.290,0.882,C11 H22 N O8 S ,11,22,1,8,1,
774.61,9634510,328.114962,328.115024,0.062,0.188,C13 H18 N3 O7  ,13,18,3,7,0,
792.40,4454096,328.116745,328.116544,-0.201,-0.611,C22 H18 N S    ,22,18,1,0,1,
715.82,6003410,328.119061,328.119046,-0.014,-0.043,C18 H18 N O5   ,18,18,1,5,0,
659.58,9480939,328.151385,328.151409,0.024,0.074,C14 H22 N3 O6  ,14,22,3,6,0,
230.51,7980433,328.997286,328.997276,-0.009,-0.028,C12 H9 O9 S    ,12,9,0,9,1,
302.96,9751979,329.030335,329.030291,-0.044,-0.135,C16 H9 O8      ,16,9,0,8,0,
90.83,31303086,329.033644,329.033662,0.018,0.056,C13 H13 O8 S   ,13,13,0,8,1,
228.35,8455606,329.043393,329.043045,-0.348,-1.058,C24 H9 S       ,24,9,0,0,1,
591.34,10276279,329.044851,329.044895,0.044,0.134,C12 H13 N2 O7 S,12,13,2,7,1,
720.21,3481018,329.048865,329.048918,0.053,0.161,C17 H13 O5 S   ,17,13,0,5,1,
262.71,12064200,329.066688,329.066676,-0.012,-0.036,C17 H13 O7     ,17,13,0,7,0,
296.79,110347720,329.070046,329.070047,0.002,0.006,C14 H17 O7 S   ,14,17,0,7,1,
596.79,10112468,329.081292,329.081281,-0.011,-0.033,C13 H17 N2 O6 S,13,17,2,6,1,
120.63,114607576,329.087783,329.087806,0.023,0.070,C14 H17 O9     ,14,17,0,9,0,
705.47,17401314,329.099070,329.099039,-0.031,-0.093,C13 H17 N2 O8  ,13,17,2,8,0,
227.82,18732518,329.103077,329.103062,-0.015,-0.046,C18 H17 O6     ,18,17,0,6,0,
615.50,33973736,329.106425,329.106433,0.008,0.024,C15 H21 O6 S   ,15,21,0,6,1,
569.46,28837376,329.135420,329.135425,0.005,0.015,C14 H21 N2 O7  ,14,21,2,7,0,
295.95,19621378,329.139440,329.139447,0.007,0.023,C19 H21 O5     ,19,21,0,5,0,
693.73,8136198,329.142799,329.142818,0.020,0.059,C16 H25 O5 S   ,16,25,0,5,1,
78.71,27297300,329.160561,329.160577,0.016,0.049,C16 H25 O7     ,16,25,0,7,0,
474.47,7532064,329.175804,329.175833,0.028,0.086,C20 H25 O4     ,20,25,0,4,0,
-1000.00,4736561,329.196960,329.196962,0.003,0.008,C17 H29 O6     ,17,29,0,6,0,
768.70,3802314,330.025599,330.025540,-0.059,-0.180,C15 H8 N O8    ,15,8,1,8,0,
140.12,14375117,330.028905,330.028911,0.006,0.017,C12 H12 N O8 S ,12,12,1,8,1,
630.86,2899157,330.038503,330.038294,-0.209,-0.634,C23 H8 N S     ,23,8,1,0,1,
676.04,10606823,330.061931,330.061925,-0.006,-0.017,C16 H12 N O7   ,16,12,1,7,0,
645.26,17455338,330.065280,330.065296,0.016,0.049,C13 H16 N O7 S ,13,16,1,7,1,
687.21,4151539,330.076464,330.076530,0.066,0.200,C12 H16 N3 O6 S,12,16,3,6,1,
572.34,21899512,330.083074,330.083055,-0.019,-0.059,C13 H16 N O9   ,13,16,1,9,0,
728.65,3766529,330.094203,330.094288,0.085,0.257,C12 H16 N3 O8  ,12,16,3,8,0,
654.70,13854980,330.098271,330.098311,0.040,0.120,C17 H16 N O6   ,17,16,1,6,0,
458.08,16120085,330.119460,330.119440,-0.020,-0.060,C14 H20 N O8   ,14,20,1,8,0,
804.96,4017439,330.130649,330.130674,0.025,0.075,C13 H20 N3 O7  ,13,20,3,7,0,
