mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,4212223,665.317889,665.317214,-0.676,-1.016,C26 H53 N2 O15 S,26,53,2,15,1,
374.16,4334363,667.079511,667.078817,-0.694,-1.040,C27 H23 O20    ,27,23,0,20,0,
654.98,3203852,667.115608,667.115202,-0.406,-0.608,C28 H27 O19    ,28,27,0,19,0,
248.46,6931197,667.152131,667.151588,-0.543,-0.814,C29 H31 O18    ,29,31,0,18,0,
577.12,4893429,667.170297,667.169702,-0.595,-0.892,C43 H27 N2 O4 S,43,27,2,4,1,
602.97,4893429,667.170297,667.170215,-0.082,-0.123,C30 H35 O15 S  ,30,35,0,15,1,
619.27,2888431,667.183674,667.183950,0.276,0.414,C25 H35 N2 O19 ,25,35,2,19,0,
472.58,6503149,667.188634,667.187973,-0.661,-0.991,C30 H35 O17    ,30,35,0,17,0,
369.70,4975334,667.206971,667.206739,-0.232,-0.348,C52 H27 O      ,52,27,0,1,0,
584.84,4975334,667.206971,667.206601,-0.371,-0.556,C31 H39 O14 S  ,31,39,0,14,1,
344.62,6746846,667.224982,667.224359,-0.623,-0.934,C31 H39 O16    ,31,39,0,16,0,
444.97,5446350,667.261343,667.260744,-0.598,-0.897,C32 H43 O15    ,32,43,0,15,0,
276.98,3210591,668.129056,668.128565,-0.491,-0.735,C41 H22 N3 O5 S,41,22,3,5,1,
337.81,3210591,668.129056,668.129078,0.022,0.033,C28 H30 N O16 S,28,30,1,16,1,
524.21,5411117,668.246111,668.246097,-0.014,-0.020,C33 H38 N3 O12 ,33,38,3,12,0,
353.61,5607317,669.204243,669.203623,-0.619,-0.926,C30 H37 O17    ,30,37,0,17,0,
304.31,6559622,669.240657,669.240009,-0.649,-0.969,C31 H41 O16    ,31,41,0,16,0,
-1000.00,3145234,670.108643,670.108343,-0.300,-0.447,C27 H28 N O17 S,27,28,1,17,1,
392.12,4728304,670.189146,670.188976,-0.169,-0.253,C31 H32 N3 O14 ,31,32,3,14,0,
575.50,4470240,670.225777,670.225362,-0.415,-0.620,C32 H36 N3 O13 ,32,36,3,13,0,
477.62,3073480,670.281071,670.280375,-0.696,-1.039,C34 H44 N3 O9 S,34,44,3,9,1,
503.72,3073480,670.281071,670.281026,-0.045,-0.067,C42 H40 N O7   ,42,40,1,7,0,
676.65,3456084,671.147422,671.147510,0.088,0.131,C50 H23 O S    ,50,23,0,1,1,
420.66,3896397,671.164575,671.165268,0.693,1.032,C50 H23 O3     ,50,23,0,3,0,
606.40,3896397,671.164575,671.164617,0.041,0.061,C42 H27 N2 O5 S,42,27,2,5,1,
642.25,3896397,671.164575,671.165130,0.554,0.826,C29 H35 O16 S  ,29,35,0,16,1,
536.70,4627517,671.201927,671.201654,-0.273,-0.407,C51 H27 O2     ,51,27,0,2,0,
665.14,4627517,671.201927,671.201515,-0.412,-0.613,C30 H39 O15 S  ,30,39,0,15,1,
580.97,5004320,671.267854,671.268413,0.559,0.833,C39 H43 O8 S   ,39,43,0,8,1,
492.14,4090492,672.241126,672.241012,-0.115,-0.170,C32 H38 N3 O13 ,32,38,3,13,0,
611.74,3302631,673.177673,673.177409,-0.265,-0.393,C32 H33 O16    ,32,33,0,16,0,
523.85,5505245,673.200084,673.199546,-0.539,-0.800,C51 H29 S      ,51,29,0,0,1,
465.26,4774103,673.214122,673.213794,-0.328,-0.487,C33 H37 O15    ,33,37,0,15,0,
249.49,7370952,673.250298,673.250180,-0.118,-0.175,C34 H41 O14    ,34,41,0,14,0,
437.53,7370952,673.250298,673.249667,-0.631,-0.937,C47 H33 N2 O3  ,47,33,2,3,0,
371.41,5073080,673.286777,673.286565,-0.212,-0.315,C35 H45 O13    ,35,45,0,13,0,
498.66,5073080,673.286777,673.286052,-0.725,-1.077,C48 H37 N2 O2  ,48,37,2,2,0,
560.56,3964727,674.172166,674.172144,-0.022,-0.032,C44 H24 N3 O5  ,44,24,3,5,0,
564.82,3964727,674.172166,674.172006,-0.160,-0.237,C23 H36 N3 O18 S,23,36,3,18,1,
614.26,3964727,674.172166,674.172658,0.492,0.729,C31 H32 N O16  ,31,32,1,16,0,
474.27,4849442,674.220741,674.220276,-0.465,-0.690,C31 H36 N3 O14 ,31,36,3,14,0,
-1000.00,2862499,675.101638,675.102016,0.378,0.560,C43 H19 N2 O5 S,43,19,2,5,1,
-1000.00,2862499,675.101638,675.101009,-0.629,-0.932,C21 H27 N2 O23 ,21,27,2,23,0,
590.34,3501451,675.156902,675.156673,-0.229,-0.339,C31 H31 O17    ,31,31,0,17,0,
605.32,3501451,675.156902,675.156160,-0.742,-1.099,C44 H23 N2 O6  ,44,23,2,6,0,
314.39,6155627,675.229649,675.228931,-0.718,-1.063,C46 H31 N2 O4  ,46,31,2,4,0,
348.04,6155627,675.229649,675.229444,-0.205,-0.303,C33 H39 O15    ,33,39,0,15,0,
468.13,5356875,675.302430,675.302215,-0.215,-0.318,C35 H47 O13    ,35,47,0,13,0,
492.46,5356875,675.302430,675.301702,-0.728,-1.078,C48 H39 N2 O2  ,48,39,2,2,0,
579.24,2834747,675.339003,675.338601,-0.403,-0.596,C36 H51 O12    ,36,51,0,12,0,
315.37,4076489,676.187793,676.187795,0.002,0.003,C44 H26 N3 O5  ,44,26,3,5,0,
376.80,4076489,676.187793,676.187656,-0.137,-0.202,C23 H38 N3 O18 S,23,38,3,18,1,
387.50,4076489,676.187793,676.188308,0.515,0.761,C31 H34 N O16  ,31,34,1,16,0,
429.28,4144067,676.199764,676.199541,-0.223,-0.329,C30 H34 N3 O15 ,30,34,3,15,0,
518.21,3036093,676.214875,676.214797,-0.078,-0.116,C34 H34 N3 O12 ,34,34,3,12,0,
579.83,3036093,676.214875,676.215310,0.435,0.643,C21 H42 N O23  ,21,42,1,23,0,
560.53,4450858,677.136470,677.135938,-0.532,-0.786,C30 H29 O18    ,30,29,0,18,0,
316.79,5157402,677.172692,677.172323,-0.369,-0.545,C31 H33 O17    ,31,33,0,17,0,
686.05,4614674,677.191293,677.190950,-0.342,-0.506,C32 H37 O14 S  ,32,37,0,14,1,
555.44,6091274,677.209155,677.208709,-0.446,-0.659,C32 H37 O16    ,32,37,0,16,0,
542.76,5878267,677.245542,677.245094,-0.448,-0.661,C33 H41 O15    ,33,41,0,15,0,
562.62,3415539,677.263325,677.263208,-0.116,-0.172,C47 H37 N2 O S ,47,37,2,1,1,
578.48,3415539,677.263325,677.263721,0.397,0.586,C34 H45 O12 S  ,34,45,0,12,1,
380.91,5173739,677.281535,677.280967,-0.568,-0.839,C47 H37 N2 O3  ,47,37,2,3,0,
422.14,5173739,677.281535,677.281480,-0.055,-0.081,C34 H45 O14    ,34,45,0,14,0,
530.44,5173739,677.281535,677.280828,-0.706,-1.043,C26 H49 N2 O16 S,26,49,2,16,1,
-1000.00,3555787,677.354597,677.354251,-0.346,-0.511,C36 H53 O12    ,36,53,0,12,0,
-1000.00,2830726,677.511140,677.511026,-0.113,-0.167,C39 H69 N2 O7  ,39,69,2,7,0,
535.80,3043403,678.230263,678.230447,0.184,0.272,C34 H36 N3 O12 ,34,36,3,12,0,
596.26,3043403,678.230263,678.230960,0.697,1.028,C21 H44 N O23  ,21,44,1,23,0,
434.80,3835607,679.079073,679.078817,-0.257,-0.378,C28 H23 O20    ,28,23,0,20,0,
505.75,3208884,679.158683,679.158469,-0.214,-0.315,C45 H27 O5 S   ,45,27,0,5,1,
676.45,2932399,679.169444,679.169702,0.258,0.380,C44 H27 N2 O4 S,44,27,2,4,1,
399.89,5893799,679.188058,679.187973,-0.085,-0.125,C31 H35 O17    ,31,35,0,17,0,
429.57,5893799,679.188058,679.187460,-0.598,-0.880,C44 H27 N2 O6  ,44,27,2,6,0,
544.04,5893799,679.188058,679.187322,-0.736,-1.084,C23 H39 N2 O19 S,23,39,2,19,1,
365.26,6135447,679.224645,679.224359,-0.286,-0.422,C32 H39 O16    ,32,39,0,16,0,
364.50,5529223,679.260861,679.260231,-0.629,-0.927,C46 H35 N2 O4  ,46,35,2,4,0,
408.14,5529223,679.260861,679.260744,-0.116,-0.171,C33 H43 O15    ,33,43,0,15,0,
-1000.00,3831400,679.333523,679.333515,-0.008,-0.012,C35 H51 O13    ,35,51,0,13,0,
-1000.00,3831400,679.333523,679.333002,-0.521,-0.767,C48 H43 N2 O2  ,48,43,2,2,0,
-1000.00,3831400,679.333523,679.332864,-0.660,-0.971,C27 H55 N2 O15 S,27,55,2,15,1,
521.49,3474663,680.209513,680.209712,0.199,0.293,C33 H34 N3 O13 ,33,34,3,13,0,
584.57,3474663,680.209513,680.210225,0.712,1.047,C20 H42 N O24  ,20,42,1,24,0,
519.71,3441880,680.245353,680.246097,0.744,1.094,C34 H38 N3 O12 ,34,38,3,12,0,
309.58,3062975,680.300537,680.301110,0.573,0.843,C36 H46 N3 O8 S,36,46,3,8,1,
560.16,3208019,681.131414,681.130852,-0.562,-0.825,C29 H29 O19    ,29,29,0,19,0,
651.01,3711812,681.164012,681.164736,0.724,1.062,C34 H33 O13 S  ,34,33,0,13,1,
662.21,3711812,681.164012,681.164223,0.211,0.309,C47 H25 N2 O2 S,47,25,2,2,1,
596.49,4129602,681.168617,681.169088,0.471,0.692,C18 H37 N2 O25 ,18,37,2,25,0,
240.37,8006435,681.240710,681.240009,-0.701,-1.030,C32 H41 O16    ,32,41,0,16,0,
364.36,5231379,681.277010,681.276394,-0.616,-0.904,C33 H45 O15    ,33,45,0,15,0,
565.60,3400451,681.312822,681.312780,-0.043,-0.063,C34 H49 O14    ,34,49,0,14,0,
581.68,3400451,681.312822,681.312267,-0.556,-0.816,C47 H41 N2 O3  ,47,41,2,3,0,
633.14,3400451,681.312822,681.312128,-0.694,-1.019,C26 H53 N2 O16 S,26,53,2,16,1,
290.88,6689155,682.189184,682.188976,-0.208,-0.304,C32 H32 N3 O14 ,32,32,3,14,0,
354.57,6689155,682.189184,682.189489,0.306,0.448,C19 H40 N O25  ,19,40,1,25,0,
622.15,3084643,682.261359,682.261747,0.388,0.569,C34 H40 N3 O12 ,34,40,3,12,0,
358.92,6924240,683.179945,683.179873,-0.073,-0.106,C47 H27 N2 O2 S,47,27,2,2,1,
368.83,6924240,683.179945,683.180386,0.440,0.645,C34 H35 O13 S  ,34,35,0,13,1,
473.81,4624327,683.201498,683.201654,0.156,0.228,C52 H27 O2     ,52,27,0,2,0,
586.93,4624327,683.201498,683.201002,-0.496,-0.726,C44 H31 N2 O4 S,44,31,2,4,1,
626.62,4624327,683.201498,683.201515,0.017,0.025,C31 H39 O15 S  ,31,39,0,15,1,
623.69,3631043,683.209232,683.209377,0.146,0.213,C33 H35 N2 O14 ,33,35,2,14,0,
373.89,6350783,683.219940,683.219273,-0.667,-0.976,C31 H39 O17    ,31,39,0,17,0,
427.40,4292527,683.256009,683.255659,-0.350,-0.512,C32 H43 O16    ,32,43,0,16,0,
528.32,3614607,683.328560,683.328430,-0.130,-0.191,C34 H51 O14    ,34,51,0,14,0,
547.06,3614607,683.328560,683.327917,-0.643,-0.941,C47 H43 N2 O3  ,47,43,2,3,0,
55.38,15652709,683.422505,683.422330,-0.175,-0.256,C33 H63 O14    ,33,63,0,14,0,
103.63,15652709,683.422505,683.421817,-0.688,-1.006,C46 H55 N2 O3  ,46,55,2,3,0,
569.40,4169215,684.240991,684.241012,0.021,0.031,C33 H38 N3 O13 ,33,38,3,13,0,
491.91,3136619,685.162892,685.163160,0.268,0.391,C51 H25 O S    ,51,25,0,1,1,
537.83,3136619,685.162892,685.162152,-0.740,-1.079,C29 H33 O19    ,29,33,0,19,0,
536.06,3441740,685.235351,685.234923,-0.427,-0.624,C31 H41 O17    ,31,41,0,17,0,
568.35,3841077,685.286431,685.285913,-0.518,-0.756,C28 H49 N2 O15 S,28,49,2,15,1,
582.75,3841077,685.286431,685.286565,0.134,0.195,C36 H45 O13    ,36,45,0,13,0,
598.68,3841077,685.286431,685.286052,-0.379,-0.554,C49 H37 N2 O2  ,49,37,2,2,0,
481.03,3826732,685.308382,685.307694,-0.687,-1.003,C33 H49 O15    ,33,49,0,15,0,
331.58,3138213,686.202835,686.202518,-0.317,-0.461,C32 H36 N3 O12 S,32,36,3,12,1,
337.06,3138213,686.202835,686.203170,0.335,0.488,C40 H32 N O10  ,40,32,1,10,0,
295.06,4147869,686.220574,686.220276,-0.297,-0.433,C32 H36 N3 O14 ,32,36,3,14,0,
372.91,4180621,686.257748,686.258183,0.434,0.633,C42 H40 N O6 S ,42,40,1,6,1,
678.42,4540958,686.511622,686.511360,-0.262,-0.381,C40 H68 N3 O6  ,40,68,3,6,0,
489.68,3071735,687.187251,687.186534,-0.717,-1.044,C32 H35 N2 O13 S,32,35,2,13,1,
543.83,3071735,687.187251,687.187185,-0.066,-0.096,C40 H31 O11    ,40,31,0,11,0,
562.87,4718837,687.193716,687.193059,-0.658,-0.957,C33 H35 O16    ,33,35,0,16,0,
528.83,3381445,687.301969,687.301564,-0.406,-0.591,C28 H51 N2 O15 S,28,51,2,15,1,
543.24,3381445,687.301969,687.301702,-0.267,-0.389,C49 H39 N2 O2  ,49,39,2,2,0,
583.15,3381445,687.301969,687.302215,0.246,0.357,C36 H47 O13    ,36,47,0,13,0,
-1000.00,2963637,687.338670,687.338601,-0.069,-0.100,C37 H51 O12    ,37,51,0,12,0,
-1000.00,2963637,687.338670,687.338088,-0.582,-0.847,C50 H43 N2 O   ,50,43,2,1,0,
-1000.00,2963637,687.338670,687.337949,-0.721,-1.048,C29 H55 N2 O14 S,29,55,2,14,1,
545.25,3072278,688.293527,688.293441,-0.086,-0.125,C30 H46 N3 O15 ,30,46,3,15,0,
311.01,3689231,688.308742,688.308698,-0.045,-0.065,C34 H46 N3 O12 ,34,46,3,12,0,
549.63,12070584,688.509799,688.509252,-0.547,-0.794,C40 H70 N3 O4 S,40,70,3,4,1,
607.48,12070584,688.509799,688.509904,0.105,0.152,C48 H66 N O2   ,48,66,1,2,0,
-1000.00,2878403,689.075477,689.075921,0.443,0.643,C37 H21 O12 S  ,37,21,0,12,1,
-1000.00,2878403,689.075477,689.074913,-0.564,-0.819,C15 H29 O30    ,15,29,0,30,0,
589.69,2988456,689.136460,689.135938,-0.523,-0.758,C31 H29 O18    ,31,29,0,18,0,
336.69,4976009,689.208855,689.208196,-0.660,-0.957,C46 H29 N2 O5  ,46,29,2,5,0,
393.01,4976009,689.208855,689.208709,-0.147,-0.213,C33 H37 O16    ,33,37,0,16,0,
655.09,3009926,689.215994,689.215589,-0.405,-0.587,C48 H33 O3 S   ,48,33,0,3,1,
340.23,5344633,689.245377,689.245094,-0.283,-0.411,C34 H41 O15    ,34,41,0,15,0,
679.83,3457393,689.262966,689.263721,0.755,1.096,C35 H45 O12 S  ,35,45,0,12,1,
690.53,3457393,689.262966,689.263208,0.242,0.351,C48 H37 N2 O S ,48,37,2,1,1,
521.49,3743081,689.281423,689.280967,-0.456,-0.662,C48 H37 N2 O3  ,48,37,2,3,0,
570.04,3743081,689.281423,689.281480,0.057,0.082,C35 H45 O14    ,35,45,0,14,0,
671.14,3743081,689.281423,689.280828,-0.595,-0.863,C27 H49 N2 O16 S,27,49,2,16,1,
388.98,3884005,690.179261,690.178806,-0.455,-0.660,C30 H32 N3 O16 ,30,32,3,16,0,
466.19,3908573,690.198413,690.198084,-0.328,-0.476,C39 H32 N O11  ,39,32,1,11,0,
-1000.00,3156888,690.358156,690.358231,0.075,0.109,C39 H52 N3 O6 S,39,52,3,6,1,
-1000.00,3156888,690.358156,690.358883,0.727,1.053,C47 H48 N O4   ,47,48,1,4,0,
405.92,17247062,690.507772,690.507796,0.024,0.034,C48 H68 N S    ,48,68,1,0,1,
522.66,4416066,691.151814,691.151075,-0.740,-1.070,C44 H23 N2 O7  ,44,23,2,7,0,
566.03,4416066,691.151814,691.151588,-0.227,-0.328,C31 H31 O18    ,31,31,0,18,0,
406.28,4112946,691.188197,691.187973,-0.224,-0.324,C32 H35 O17    ,32,35,0,17,0,
435.84,4112946,691.188197,691.187460,-0.737,-1.066,C45 H27 N2 O6  ,45,27,2,6,0,
351.52,6441497,691.246707,691.246496,-0.212,-0.306,C52 H35 S      ,52,35,0,0,1,
596.38,4044299,691.278697,691.279372,0.674,0.976,C35 H47 O12 S  ,35,47,0,12,1,
614.56,4044299,691.278697,691.278858,0.161,0.233,C48 H39 N2 O S ,48,39,2,1,1,
328.95,4413955,691.297504,691.297130,-0.374,-0.542,C35 H47 O14    ,35,47,0,14,0,
600.75,3047420,691.314313,691.314236,-0.076,-0.111,C27 H51 N2 O18 ,27,51,2,18,0,
-1000.00,3445236,691.333530,691.333515,-0.015,-0.022,C36 H51 O13    ,36,51,0,13,0,
-1000.00,3445236,691.333530,691.333002,-0.528,-0.764,C49 H43 N2 O2  ,49,43,2,2,0,
-1000.00,3445236,691.333530,691.332864,-0.667,-0.964,C28 H55 N2 O15 S,28,55,2,15,1,
365.04,4533986,693.167831,693.167238,-0.593,-0.856,C31 H33 O18    ,31,33,0,18,0,
593.38,3483354,693.186169,693.185865,-0.303,-0.438,C32 H37 O15 S  ,32,37,0,15,1,
672.47,2756299,693.222308,693.222251,-0.058,-0.083,C33 H41 O14 S  ,33,41,0,14,1,
685.63,2756299,693.222308,693.221738,-0.571,-0.823,C46 H33 N2 O3 S,46,33,2,3,1,
613.74,3487429,693.235449,693.235986,0.537,0.774,C28 H41 N2 O18 ,28,41,2,18,0,
392.14,6049459,693.276822,693.276394,-0.427,-0.616,C34 H45 O15    ,34,45,0,15,0,
124.43,4941476,693.312812,693.312267,-0.546,-0.787,C48 H41 N2 O3  ,48,41,2,3,0,
182.12,4941476,693.312812,693.312780,-0.033,-0.047,C35 H49 O14    ,35,49,0,14,0,
193.37,4941476,693.312812,693.312128,-0.684,-0.987,C27 H53 N2 O16 S,27,53,2,16,1,
466.12,3708182,694.247359,694.248012,0.653,0.940,C40 H40 N O8 S ,40,40,1,8,1,
367.22,3382544,694.261839,694.261747,-0.092,-0.132,C35 H40 N3 O12 ,35,40,3,12,0,
-1000.00,2785200,695.092853,695.092359,-0.495,-0.712,C29 H27 O18 S  ,29,27,0,18,1,
552.43,2765730,695.127122,695.127223,0.101,0.146,C21 H31 N2 O24 ,21,31,2,24,0,
558.16,2934682,695.146921,695.146502,-0.419,-0.603,C30 H31 O19    ,30,31,0,19,0,
495.01,4096906,695.184094,695.184738,0.644,0.926,C19 H39 N2 O25 ,19,39,2,25,0,
359.49,6056827,695.219666,695.219273,-0.393,-0.565,C32 H39 O17    ,32,39,0,17,0,
264.46,4690803,695.238070,695.238039,-0.031,-0.045,C54 H31 O      ,54,31,0,1,0,
497.60,4690803,695.238070,695.237388,-0.683,-0.982,C46 H35 N2 O3 S,46,35,2,3,1,
521.20,4690803,695.238070,695.237901,-0.170,-0.244,C33 H43 O14 S  ,33,43,0,14,1,
536.26,3941228,695.256270,695.255659,-0.611,-0.879,C33 H43 O16    ,33,43,0,16,0,
567.94,2792284,695.292722,695.292044,-0.678,-0.975,C34 H47 O15    ,34,47,0,15,0,
461.41,3828203,696.168783,696.168241,-0.542,-0.779,C32 H30 N3 O15 ,32,30,3,15,0,
518.63,3828203,696.168783,696.168754,-0.029,-0.042,C19 H38 N O26  ,19,38,1,26,0,
-1000.00,2995283,697.144515,697.144394,-0.121,-0.173,C30 H33 O17 S  ,30,33,0,17,1,
-1000.00,2995283,697.144515,697.143881,-0.634,-0.909,C43 H25 N2 O6 S,43,25,2,6,1,
560.75,3184663,697.287929,697.288416,0.486,0.698,C25 H49 N2 O20 ,25,49,2,20,0,
368.42,3057285,698.257184,698.256662,-0.522,-0.747,C34 H40 N3 O13 ,34,40,3,13,0,
308.07,3048065,698.266284,698.266045,-0.239,-0.342,C45 H36 N3 O5  ,45,36,3,5,0,
370.17,3048065,698.266284,698.265906,-0.378,-0.541,C24 H48 N3 O18 S,24,48,3,18,1,
379.86,3048065,698.266284,698.266558,0.274,0.393,C32 H44 N O16  ,32,44,1,16,0,
-1000.00,3113538,698.417305,698.417460,0.155,0.222,C42 H56 N3 O6  ,42,56,3,6,0,
-1000.00,3038723,698.571119,698.570396,-0.723,-1.035,C48 H76 N S    ,48,76,1,0,1,
-1000.00,2746677,699.069043,699.068646,-0.397,-0.568,C27 H23 O22    ,27,23,0,22,0,
-1000.00,2811144,699.180364,699.180661,0.297,0.424,C40 H31 N2 O8 S,40,31,2,8,1,
-1000.00,2811144,699.180364,699.179653,-0.711,-1.017,C18 H39 N2 O26 ,18,39,2,26,0,
129.81,4313338,699.214893,699.215196,0.303,0.433,C53 H31 S      ,53,31,0,0,1,
254.88,4313338,699.214893,699.214188,-0.705,-1.008,C31 H39 O18    ,31,39,0,18,0,
469.54,3501299,699.229697,699.228931,-0.766,-1.096,C48 H31 N2 O4  ,48,31,2,4,0,
526.30,3501299,699.229697,699.229444,-0.253,-0.362,C35 H39 O15    ,35,39,0,15,0,
565.39,3400933,699.265982,699.265830,-0.153,-0.218,C36 H43 O14    ,36,43,0,14,0,
581.89,3400933,699.265982,699.265317,-0.666,-0.952,C49 H35 N2 O3  ,49,35,2,3,0,
499.83,3650779,699.289177,699.289817,0.640,0.915,C43 H43 N2 O5 S,43,43,2,5,1,
499.67,3490006,699.302255,699.301564,-0.692,-0.989,C29 H51 N2 O15 S,29,51,2,15,1,
507.43,3490006,699.302255,699.301702,-0.553,-0.791,C50 H39 N2 O2  ,50,39,2,2,0,
548.56,3490006,699.302255,699.302215,-0.040,-0.057,C37 H47 O13    ,37,47,0,13,0,
-1000.00,2773954,699.975879,699.975868,-0.012,-0.017,C20 H14 N O27  ,20,14,1,27,0,
-1000.00,2773954,699.975879,699.975355,-0.525,-0.750,C33 H6 N3 O16  ,33,6,3,16,0,
-1000.00,2773954,699.975879,699.975216,-0.663,-0.948,C12 H18 N3 O29 S,12,18,3,29,1,
502.59,2902504,701.139036,701.138796,-0.240,-0.342,C42 H25 N2 O7 S,42,25,2,7,1,
551.12,2902504,701.139036,701.139309,0.273,0.390,C29 H33 O18 S  ,29,33,0,18,1,
461.48,4176287,701.318403,701.317865,-0.538,-0.767,C37 H49 O13    ,37,49,0,13,0,
-1000.00,2796867,701.547614,701.547412,-0.203,-0.289,C42 H73 N2 O6  ,42,73,2,6,0,
625.49,2923604,702.142263,702.142420,0.157,0.223,C30 H28 N3 O17 ,30,28,3,17,0,
681.51,2923604,702.142263,702.142933,0.670,0.954,C17 H36 N O28  ,17,36,1,28,0,
673.12,2772036,702.180178,702.180326,0.148,0.211,C40 H32 N O9 S ,40,32,1,9,1,
531.48,2773055,702.192656,702.192211,-0.445,-0.633,C47 H28 N O6   ,47,28,1,6,0,
715.86,2773055,702.192656,702.192073,-0.583,-0.831,C26 H40 N O19 S,26,40,1,19,1,
543.99,2858045,702.198164,702.197433,-0.731,-1.041,C32 H36 N3 O13 S,32,36,3,13,1,
563.87,2858045,702.198164,702.198084,-0.079,-0.113,C40 H32 N O11  ,40,32,1,11,0,
325.52,2751534,702.234707,702.234470,-0.237,-0.338,C41 H36 N O10  ,41,36,1,10,0,
527.35,3075776,703.151489,703.150936,-0.553,-0.787,C24 H35 N2 O20 S,24,35,2,20,1,
535.38,3075776,703.151489,703.151075,-0.415,-0.590,C45 H23 N2 O7  ,45,23,2,7,0,
579.54,3075776,703.151489,703.151588,0.098,0.140,C32 H31 O18    ,32,31,0,18,0,
569.00,3337905,703.188308,703.187973,-0.335,-0.476,C33 H35 O17    ,33,35,0,17,0,
563.23,2913957,703.218828,703.218486,-0.343,-0.487,C41 H35 O11    ,41,35,0,11,0,
592.24,2896547,703.224871,703.224359,-0.513,-0.729,C34 H39 O16    ,34,39,0,16,0,
242.82,3010189,703.278964,703.278858,-0.106,-0.151,C49 H39 N2 O S ,49,39,2,1,1,
303.10,3010189,703.278964,703.279372,0.407,0.579,C36 H47 O12 S  ,36,47,0,12,1,
292.80,3554950,703.297403,703.297130,-0.273,-0.388,C36 H47 O14    ,36,47,0,14,0,
-1000.00,2783585,704.037274,704.037167,-0.106,-0.151,C41 H10 N3 O10 ,41,10,3,10,0,
-1000.00,2783585,704.037274,704.037029,-0.245,-0.348,C20 H22 N3 O23 S,20,22,3,23,1,
-1000.00,2783585,704.037274,704.037680,0.407,0.578,C28 H18 N O21  ,28,18,1,21,0,
341.57,3239210,704.177120,704.176697,-0.423,-0.600,C31 H34 N3 O14 S,31,34,3,14,1,
349.20,3239210,704.177120,704.177349,0.229,0.325,C39 H30 N O12  ,39,30,1,12,0,
457.24,2913204,705.131948,705.132703,0.754,1.070,C19 H33 N2 O26 ,19,33,2,26,0,
562.68,3883942,705.167706,705.167238,-0.468,-0.664,C32 H33 O18    ,32,33,0,18,0,
367.36,4840344,705.203818,705.203623,-0.194,-0.276,C33 H37 O17    ,33,37,0,17,0,
402.93,4840344,705.203818,705.203110,-0.707,-1.003,C46 H29 N2 O6  ,46,29,2,6,0,
556.76,3420049,705.222270,705.221738,-0.532,-0.755,C47 H33 N2 O3 S,47,33,2,3,1,
576.69,3420049,705.222270,705.222251,-0.019,-0.027,C34 H41 O14 S  ,34,41,0,14,1,
411.78,4119433,705.240519,705.240009,-0.511,-0.724,C34 H41 O16    ,34,41,0,16,0,
546.34,3763074,705.259251,705.258636,-0.615,-0.872,C35 H45 O13 S  ,35,45,0,13,1,
299.91,3502581,706.284400,706.284397,-0.003,-0.004,C42 H44 N O7 S ,42,44,1,7,1,
471.71,4694200,707.110690,707.110117,-0.573,-0.810,C30 H27 O20    ,30,27,0,20,0,
457.37,4321436,707.183271,707.182888,-0.383,-0.541,C32 H35 O18    ,32,35,0,18,0,
384.30,4530318,707.219491,707.219273,-0.217,-0.307,C33 H39 O17    ,33,39,0,17,0,
417.43,4530318,707.219491,707.218760,-0.730,-1.033,C46 H31 N2 O6  ,46,31,2,6,0,
461.04,5513344,707.256379,707.255659,-0.720,-1.018,C34 H43 O16    ,34,43,0,16,0,
454.19,4661362,707.292754,707.292044,-0.709,-1.003,C35 H47 O15    ,35,47,0,15,0,
528.23,3077739,707.310621,707.310672,0.050,0.071,C36 H51 O12 S  ,36,51,0,12,1,
560.11,3077739,707.310621,707.310159,-0.463,-0.654,C49 H43 N2 O S ,49,43,2,1,1,
-1000.00,2845797,707.329091,707.328430,-0.661,-0.935,C36 H51 O14    ,36,51,0,14,0,
-1000.00,2744282,707.692613,707.692285,-0.328,-0.463,C46 H91 O4     ,46,91,0,4,0,
-1000.00,2899791,708.061315,708.060605,-0.710,-1.002,C39 H18 N O11 S,39,18,1,11,1,
546.27,2989835,708.240510,708.241012,0.502,0.709,C35 H38 N3 O13 ,35,38,3,13,0,
541.43,3519895,709.235113,709.234410,-0.702,-0.990,C46 H33 N2 O6  ,46,33,2,6,0,
594.44,3519895,709.235113,709.234923,-0.189,-0.267,C33 H41 O17    ,33,41,0,17,0,
-1000.00,2928718,710.122314,710.122866,0.553,0.778,C17 H32 N3 O27 ,17,32,3,27,0,
660.82,2959425,710.158766,710.159252,0.485,0.684,C18 H36 N3 O26 ,18,36,3,26,0,
667.84,2754609,710.201759,710.202518,0.759,1.069,C34 H36 N3 O12 S,34,36,3,12,1,
-1000.00,2762754,710.330261,710.330954,0.692,0.975,C46 H48 N O4 S ,46,48,1,4,1,
-1000.00,3535591,711.105038,711.105031,-0.006,-0.009,C29 H27 O21    ,29,27,0,21,0,
-1000.00,3535591,711.105038,711.104518,-0.519,-0.730,C42 H19 N2 O10 ,42,19,2,10,0,
-1000.00,3535591,711.105038,711.104380,-0.658,-0.925,C21 H31 N2 O23 S,21,31,2,23,1,
339.35,3003091,711.161601,711.162033,0.432,0.608,C40 H27 N2 O11 ,40,27,2,11,0,
394.66,3003091,711.161601,711.161895,0.294,0.413,C19 H39 N2 O24 S,19,39,2,24,1,
