mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,3026409,698.438966,698.438589,-0.376,-0.538,C39 H60 N3 O8  ,39,60,3,8,0,
504.04,3239194,699.160392,699.160044,-0.348,-0.498,C30 H35 O17 S  ,30,35,0,17,1,
617.06,3550485,699.178584,699.178810,0.226,0.323,C52 H27 O S    ,52,27,0,1,1,
429.44,5922064,699.196724,699.196568,-0.156,-0.223,C52 H27 O3     ,52,27,0,3,0,
507.37,5922064,699.196724,699.196430,-0.295,-0.421,C31 H39 O16 S  ,31,39,0,16,1,
278.27,5872902,699.233426,699.232954,-0.473,-0.676,C53 H31 O2     ,53,31,0,2,0,
390.68,5872902,699.233426,699.232815,-0.611,-0.874,C32 H43 O15 S  ,32,43,0,15,1,
663.31,2921730,699.246907,699.246551,-0.357,-0.510,C27 H43 N2 O19 ,27,43,2,19,0,
668.59,2921730,699.246907,699.247558,0.651,0.931,C49 H35 N2 O S ,49,35,2,1,1,
299.25,4664571,699.269487,699.269339,-0.148,-0.211,C54 H35 O      ,54,35,0,1,0,
550.53,4664571,699.269487,699.269201,-0.286,-0.409,C33 H47 O14 S  ,33,47,0,14,1,
421.39,4342489,701.176231,701.175833,-0.398,-0.567,C51 H25 O4     ,51,25,0,4,0,
547.66,4342489,701.176231,701.175694,-0.536,-0.765,C30 H37 O17 S  ,30,37,0,17,1,
397.20,4059844,701.248931,701.248604,-0.327,-0.467,C53 H33 O2     ,53,33,0,2,0,
628.05,4059844,701.248931,701.248465,-0.466,-0.664,C32 H45 O15 S  ,32,45,0,15,1,
468.07,3791555,701.255231,701.254477,-0.754,-1.076,C46 H37 O7     ,46,37,0,7,0,
-1000.00,3441318,701.353338,701.353599,0.261,0.372,C30 H57 N2 O14 S,30,57,2,14,1,
-1000.00,3441318,701.353338,701.353738,0.399,0.569,C51 H45 N2 O   ,51,45,2,1,0,
-1000.00,3040710,702.135028,702.134558,-0.471,-0.670,C28 H32 N O18 S,28,32,1,18,1,
316.99,2955699,702.203202,702.203445,0.243,0.346,C46 H28 N3 O5  ,46,28,3,5,0,
385.71,2955699,702.203202,702.203958,0.756,1.077,C33 H36 N O16  ,33,36,1,16,0,
584.42,2955699,702.203202,702.203306,0.104,0.149,C25 H40 N3 O18 S,25,40,3,18,1,
565.10,3649683,703.205493,703.205080,-0.413,-0.587,C25 H39 N2 O21 ,25,39,2,21,0,
679.00,3649683,703.205493,703.206087,0.595,0.846,C47 H31 N2 O3 S,47,31,2,3,1,
683.94,3551377,703.210484,703.210110,-0.374,-0.532,C52 H31 O S    ,52,31,0,1,1,
568.43,3902605,703.226936,703.226209,-0.727,-1.034,C22 H43 N2 O23 ,22,43,2,23,0,
687.57,3902605,703.226936,703.227217,0.281,0.399,C44 H35 N2 O5 S,44,35,2,5,1,
319.44,7440513,703.267101,703.266617,-0.483,-0.687,C28 H47 O20    ,28,47,0,20,0,
449.96,7440513,703.267101,703.267625,0.524,0.745,C50 H39 O2 S   ,50,39,0,2,1,
418.18,3889273,703.297029,703.296617,-0.412,-0.586,C49 H39 N2 O3  ,49,39,2,3,0,
470.17,3889273,703.297029,703.297130,0.101,0.144,C36 H47 O14    ,36,47,0,14,0,
568.33,3889273,703.297029,703.296478,-0.550,-0.783,C28 H51 N2 O16 S,28,51,2,16,1,
641.58,2880627,703.314909,703.314236,-0.673,-0.957,C28 H51 N2 O18 ,28,51,2,18,0,
647.77,2880627,703.314909,703.315244,0.335,0.476,C50 H43 N2 S   ,50,43,2,0,1,
574.94,2861166,703.333515,703.333515,0.000,0.000,C37 H51 O13    ,37,51,0,13,0,
591.31,2861166,703.333515,703.333002,-0.513,-0.729,C50 H43 N2 O2  ,50,43,2,2,0,
662.34,2861166,703.333515,703.332864,-0.651,-0.926,C29 H55 N2 O15 S,29,55,2,15,1,
496.80,3445625,704.187032,704.186732,-0.300,-0.427,C50 H26 N O4   ,50,26,1,4,0,
541.56,3445625,704.187032,704.186593,-0.439,-0.623,C29 H38 N O17 S,29,38,1,17,1,
305.70,2992990,704.281020,704.280632,-0.388,-0.551,C49 H38 N O4   ,49,38,1,4,0,
357.22,2992990,704.281020,704.280494,-0.527,-0.748,C28 H50 N O17 S,28,50,1,17,1,
515.84,3509860,705.148531,705.147959,-0.572,-0.811,C23 H33 N2 O23 ,23,33,2,23,0,
638.62,3509860,705.148531,705.148966,0.435,0.618,C45 H25 N2 O5 S,45,25,2,5,1,
585.91,3036767,705.167650,705.167238,-0.412,-0.584,C32 H33 O18    ,32,33,0,18,0,
553.19,4486741,705.203992,705.203623,-0.368,-0.522,C33 H37 O17    ,33,37,0,17,0,
568.06,4867663,705.222078,705.221738,-0.340,-0.483,C47 H33 N2 O3 S,47,33,2,3,1,
588.23,4867663,705.222078,705.222251,0.173,0.245,C34 H41 O14 S  ,34,41,0,14,1,
566.27,5072458,705.240442,705.240009,-0.433,-0.614,C34 H41 O16    ,34,41,0,16,0,
654.94,3192371,705.319592,705.319661,0.069,0.098,C51 H45 O S    ,51,45,0,1,1,
-1000.00,3446315,705.348449,705.348514,0.065,0.092,C29 H57 N2 O15 S,29,57,2,15,1,
-1000.00,3446315,705.348449,705.348652,0.203,0.288,C50 H45 N2 O2  ,50,45,2,2,0,
-1000.00,3446315,705.348449,705.349165,0.716,1.015,C37 H53 O13    ,37,53,0,13,0,
400.34,9917488,707.110736,707.110117,-0.620,-0.876,C30 H27 O20    ,30,27,0,20,0,
639.49,3951648,707.164517,707.165130,0.613,0.867,C32 H35 O16 S  ,32,35,0,16,1,
652.03,3951648,707.164517,707.164617,0.100,0.141,C45 H27 N2 O5 S,45,27,2,5,1,
551.73,3969049,707.188993,707.188248,-0.745,-1.054,C38 H31 N2 O12 ,38,31,2,12,0,
580.24,3969049,707.188993,707.189769,0.776,1.097,C47 H31 O5 S   ,47,31,0,5,1,
597.12,3969049,707.188993,707.188761,-0.232,-0.328,C25 H39 O23    ,25,39,0,23,0,
494.42,6624277,707.204999,707.205025,0.026,0.036,C51 H31 O2 S   ,51,31,0,2,1,
457.28,6173710,707.228027,707.228656,0.629,0.889,C44 H35 O9     ,44,35,0,9,0,
570.76,6173710,707.228027,707.228005,-0.023,-0.032,C36 H39 N2 O11 S,36,39,2,11,1,
575.41,6173710,707.228027,707.228518,0.490,0.693,C23 H47 O22 S  ,23,47,0,22,1,
609.38,5731339,707.238214,707.237901,-0.314,-0.443,C34 H43 O14 S  ,34,43,0,14,1,
583.81,5819398,707.255712,707.255659,-0.053,-0.075,C34 H43 O16    ,34,43,0,16,0,
596.96,5819398,707.255712,707.255007,-0.704,-0.996,C26 H47 N2 O18 S,26,47,2,18,1,
599.49,5819398,707.255712,707.255146,-0.566,-0.800,C47 H35 N2 O5  ,47,35,2,5,0,
471.94,5891073,707.274394,707.274425,0.031,0.044,C56 H35        ,56,35,0,0,0,
609.92,5891073,707.274394,707.273773,-0.621,-0.878,C48 H39 N2 O2 S,48,39,2,2,1,
631.79,5891073,707.274394,707.274286,-0.108,-0.152,C35 H47 O13 S  ,35,47,0,13,1,
520.20,4334588,707.292104,707.291531,-0.572,-0.809,C48 H39 N2 O4  ,48,39,2,4,0,
554.18,4334588,707.292104,707.292044,-0.059,-0.084,C35 H47 O15    ,35,47,0,15,0,
628.98,4334588,707.292104,707.291393,-0.711,-1.005,C27 H51 N2 O17 S,27,51,2,17,1,
581.32,4221943,707.310596,707.310672,0.076,0.107,C36 H51 O12 S  ,36,51,0,12,1,
599.97,4221943,707.310596,707.310159,-0.437,-0.618,C49 H43 N2 O S ,49,43,2,1,1,
486.89,3421169,707.328698,707.328430,-0.268,-0.379,C36 H51 O14    ,36,51,0,14,0,
-1000.00,3115848,707.917556,707.917565,0.009,0.013,C31 H2 N O20   ,31,2,1,20,0,
-1000.00,3115848,707.917556,707.917426,-0.130,-0.183,C10 H14 N O33 S,10,14,1,33,1,
-1000.00,3115848,707.917556,707.916913,-0.643,-0.908,C23 H6 N3 O22 S,23,6,3,22,1,
321.05,3836666,708.187913,708.187520,-0.394,-0.556,C42 H30 N O10  ,42,30,1,10,0,
503.12,3836666,708.187913,708.187381,-0.532,-0.751,C21 H42 N O23 S,21,42,1,23,1,
458.86,8909292,709.126079,709.125767,-0.312,-0.441,C30 H29 O20    ,30,29,0,20,0,
508.46,5548509,709.180961,709.180267,-0.694,-0.979,C45 H29 N2 O5 S,45,29,2,5,1,
519.04,5548509,709.180961,709.180780,-0.181,-0.256,C32 H37 O16 S  ,32,37,0,16,1,
503.81,8888786,709.217530,709.217165,-0.365,-0.514,C33 H41 O15 S  ,33,41,0,15,1,
146.49,7987656,709.253610,709.253689,0.079,0.112,C55 H33 O      ,55,33,0,1,0,
390.16,7987656,709.253610,709.253038,-0.572,-0.807,C47 H37 N2 O3 S,47,37,2,3,1,
418.53,7987656,709.253610,709.253551,-0.059,-0.084,C34 H45 O14 S  ,34,45,0,14,1,
268.87,5900733,709.289964,709.290075,0.110,0.156,C56 H37        ,56,37,0,0,0,
432.12,5900733,709.289964,709.289423,-0.541,-0.763,C48 H41 N2 O2 S,48,41,2,2,1,
453.26,5900733,709.289964,709.289936,-0.028,-0.040,C35 H49 O13 S  ,35,49,0,13,1,
542.32,4698552,709.307982,709.307694,-0.288,-0.406,C35 H49 O15    ,35,49,0,15,0,
566.15,3305902,709.344409,709.344080,-0.329,-0.463,C36 H53 O14    ,36,53,0,14,0,
-1000.00,3104702,711.070005,711.070496,0.492,0.692,C16 H27 N2 O29 ,16,27,2,29,0,
526.58,4006836,711.105254,711.105031,-0.223,-0.313,C29 H27 O21    ,29,27,0,21,0,
544.13,4006836,711.105254,711.104518,-0.736,-1.035,C42 H19 N2 O10 ,42,19,2,10,0,
615.56,3635108,711.160111,711.159531,-0.580,-0.816,C44 H27 N2 O6 S,44,27,2,6,1,
649.67,3635108,711.160111,711.160044,-0.067,-0.094,C31 H35 O17 S  ,31,35,0,17,1,
510.51,7962522,711.196836,711.196430,-0.406,-0.571,C32 H39 O16 S  ,32,39,0,16,1,
-1000.00,3511147,711.359956,711.359730,-0.226,-0.318,C36 H55 O14    ,36,55,0,14,0,
-1000.00,3511147,711.359956,711.359217,-0.739,-1.039,C49 H47 N2 O3  ,49,47,2,3,0,
325.14,3304049,712.228796,712.228203,-0.593,-0.833,C53 H30 N O2   ,53,30,1,2,0,
524.96,3304049,712.228796,712.228064,-0.732,-1.028,C32 H42 N O15 S,32,42,1,15,1,
596.19,3501679,712.235733,712.235926,0.193,0.271,C34 H38 N3 O14 ,34,38,3,14,0,
553.31,3717740,712.246302,712.245822,-0.479,-0.673,C32 H42 N O17  ,32,42,1,17,0,
269.45,3248228,712.273357,712.273833,0.475,0.667,C44 H42 N O6 S ,44,42,1,6,1,
627.18,4377954,713.176793,713.177545,0.751,1.054,C19 H41 N2 O24 S,19,41,2,24,1,
203.63,10841437,713.191174,713.190950,-0.224,-0.314,C35 H37 O14 S  ,35,37,0,14,1,
239.03,10841437,713.191174,713.190437,-0.737,-1.033,C48 H29 N2 O3 S,48,29,2,3,1,
239.20,6036824,713.212119,713.211567,-0.552,-0.774,C45 H33 N2 O5 S,45,33,2,5,1,
242.19,6036824,713.212119,713.212218,0.099,0.140,C53 H29 O3     ,53,29,0,3,0,
284.27,6036824,713.212119,713.212080,-0.039,-0.055,C32 H41 O16 S  ,32,41,0,16,1,
408.67,4943186,713.230486,713.229838,-0.648,-0.908,C32 H41 O18    ,32,41,0,18,0,
551.72,4943186,713.230486,713.230846,0.360,0.504,C54 H33 S      ,54,33,0,0,1,
479.34,6389069,713.248883,713.248604,-0.279,-0.391,C54 H33 O2     ,54,33,0,2,0,
541.94,6389069,713.248883,713.248465,-0.417,-0.585,C33 H45 O15 S  ,33,45,0,15,1,
388.66,10558792,713.263777,713.263721,-0.055,-0.077,C37 H45 O12 S  ,37,45,0,12,1,
423.21,10558792,713.263777,713.263208,-0.568,-0.797,C50 H37 N2 O S ,50,37,2,1,1,
620.21,3652935,713.268642,713.269082,0.440,0.617,C43 H41 N2 O6 S,43,41,2,6,1,
515.73,4945219,713.284913,713.284989,0.076,0.107,C55 H37 O      ,55,37,0,1,0,
548.58,4945219,713.284913,713.284851,-0.062,-0.088,C34 H49 O14 S  ,34,49,0,14,1,
563.85,4945219,713.284913,713.284338,-0.576,-0.807,C47 H41 N2 O3 S,47,41,2,3,1,
-1000.00,4156696,713.433430,713.432895,-0.535,-0.749,C34 H65 O15    ,34,65,0,15,0,
475.47,7482635,713.478892,713.478663,-0.228,-0.320,C46 H65 O6     ,46,65,0,6,0,
-1000.00,3291215,714.137789,714.138067,0.278,0.390,C47 H24 N O5 S ,47,24,1,5,1,
-1000.00,3291215,714.137789,714.137060,-0.729,-1.021,C25 H32 N O23  ,25,32,1,23,0,
314.48,2907156,714.340761,714.341124,0.363,0.509,C49 H48 N O2 S ,49,48,1,2,1,
466.16,2907156,714.340761,714.340117,-0.644,-0.902,C27 H56 N O20  ,27,56,1,20,0,
205.18,32992238,714.477201,714.477283,0.083,0.116,C42 H68 N O6 S ,42,68,1,6,1,
-1000.00,4875001,715.333280,715.333515,0.235,0.329,C38 H51 O13    ,38,51,0,13,0,
-1000.00,4875001,715.333280,715.333002,-0.278,-0.388,C51 H43 N2 O2  ,51,43,2,2,0,
-1000.00,4875001,715.333280,715.332864,-0.416,-0.582,C30 H55 N2 O15 S,30,55,2,15,1,
-1000.00,4217420,715.937804,715.937768,-0.036,-0.050,C16 H14 N O29 S,16,14,1,29,1,
-1000.00,4217420,715.937804,715.937907,0.103,0.144,C37 H2 N O16   ,37,2,1,16,0,
-1000.00,4217420,715.937804,715.937255,-0.549,-0.767,C29 H6 N3 O18 S,29,6,3,18,1,
538.46,3951097,716.230608,716.230841,0.233,0.326,C33 H38 N3 O15 ,33,38,3,15,0,
333.06,3262954,716.280820,716.280632,-0.188,-0.263,C50 H38 N O4   ,50,38,1,4,0,
373.20,3262954,716.280820,716.280494,-0.327,-0.456,C29 H50 N O17 S,29,50,1,17,1,
-1000.00,2972920,717.131357,717.130852,-0.505,-0.704,C32 H29 O19    ,32,29,0,19,0,
566.66,3181800,717.190112,717.189375,-0.737,-1.028,C52 H29 O2 S   ,52,29,0,2,1,
373.43,4004068,717.203286,717.202972,-0.314,-0.438,C26 H41 N2 O19 S,26,41,2,19,1,
439.40,4004068,717.203286,717.203623,0.338,0.471,C34 H37 O17    ,34,37,0,17,0,
466.35,4004068,717.203286,717.203110,-0.175,-0.245,C47 H29 N2 O6  ,47,29,2,6,0,
619.43,3117277,717.226823,717.227611,0.788,1.098,C41 H37 N2 O8 S,41,37,2,8,1,
657.53,3993812,717.258249,717.258636,0.387,0.539,C36 H45 O13 S  ,36,45,0,13,1,
669.67,3993812,717.258249,717.258123,-0.126,-0.176,C49 H37 N2 O2 S,49,37,2,2,1,
672.38,4212947,717.262872,717.262146,-0.726,-1.012,C54 H37 S      ,54,37,0,0,1,
481.79,4808911,717.276682,717.276394,-0.287,-0.400,C36 H45 O15    ,36,45,0,15,0,
564.02,3725514,717.294143,717.293501,-0.642,-0.894,C28 H49 N2 O19 ,28,49,2,19,0,
672.37,3725514,717.294143,717.294509,0.366,0.510,C50 H41 N2 O S ,50,41,2,1,1,
596.94,3250373,717.312661,717.312780,0.119,0.166,C37 H49 O14    ,37,49,0,14,0,
631.85,3250373,717.312661,717.312267,-0.394,-0.549,C50 H41 N2 O3  ,50,41,2,3,0,
668.92,3250373,717.312661,717.312128,-0.533,-0.742,C29 H53 N2 O16 S,29,53,2,16,1,
-1000.00,2969776,717.385688,717.385551,-0.137,-0.191,C39 H57 O12    ,39,57,0,12,0,
-1000.00,2969776,717.385688,717.385038,-0.650,-0.906,C52 H49 N2 O   ,52,49,2,1,0,
-1000.00,2969776,717.385688,717.384899,-0.788,-1.099,C31 H61 N2 O14 S,31,61,2,14,1,
-1000.00,2859160,717.471469,717.471076,-0.393,-0.548,C49 H65 O2 S   ,49,65,0,2,1,
-1000.00,3414166,717.478442,717.478938,0.496,0.691,C51 H61 N2 O   ,51,61,2,1,0,
420.33,3632818,719.182925,719.182375,-0.550,-0.765,C46 H27 N2 O7  ,46,27,2,7,0,
474.22,3632818,719.182925,719.182888,-0.037,-0.051,C33 H35 O18    ,33,35,0,18,0,
636.70,3632818,719.182925,719.182236,-0.688,-0.957,C25 H39 N2 O20 S,25,39,2,20,1,
597.61,4177570,719.237756,719.237388,-0.368,-0.512,C48 H35 N2 O3 S,48,35,2,3,1,
613.12,4177570,719.237756,719.237901,0.145,0.202,C35 H43 O14 S  ,35,43,0,14,1,
562.72,4456093,719.256084,719.255659,-0.426,-0.592,C35 H43 O16    ,35,43,0,16,0,
579.91,4368019,719.292327,719.292044,-0.283,-0.394,C36 H47 O15    ,36,47,0,15,0,
611.34,4861582,719.310459,719.310672,0.213,0.296,C37 H51 O12 S  ,37,51,0,12,1,
626.43,4861582,719.310459,719.310159,-0.300,-0.417,C50 H43 N2 O S ,50,43,2,1,1,
408.43,5656201,719.328181,719.328430,0.249,0.347,C37 H51 O14    ,37,51,0,14,0,
441.26,5656201,719.328181,719.327917,-0.264,-0.367,C50 H43 N2 O3  ,50,43,2,3,0,
497.02,5656201,719.328181,719.327778,-0.402,-0.559,C29 H55 N2 O16 S,29,55,2,16,1,
515.35,4722311,719.335071,719.334303,-0.768,-1.068,C30 H55 O19    ,30,55,0,19,0,
613.93,4722311,719.335071,719.335311,0.240,0.333,C52 H47 O S    ,52,47,0,1,1,
510.24,3243646,719.365307,719.364815,-0.492,-0.684,C38 H55 O13    ,38,55,0,13,0,
366.03,2987416,720.178636,720.178137,-0.499,-0.693,C32 H34 N O18  ,32,34,1,18,0,
527.02,5776525,721.126372,721.125767,-0.605,-0.839,C31 H29 O20    ,31,29,0,20,0,
569.96,3562627,721.162682,721.162152,-0.529,-0.734,C32 H33 O19    ,32,33,0,19,0,
594.58,4486260,721.217115,721.217165,0.050,0.070,C34 H41 O15 S  ,34,41,0,15,1,
606.24,4486260,721.217115,721.216652,-0.463,-0.641,C47 H33 N2 O4 S,47,33,2,4,1,
639.65,3115121,721.227106,721.226548,-0.558,-0.773,C45 H37 O7 S   ,45,37,0,7,1,
579.36,5524590,721.235206,721.234923,-0.283,-0.392,C34 H41 O17    ,34,41,0,17,0,
557.01,7234665,721.253537,721.253551,0.013,0.019,C35 H45 O14 S  ,35,45,0,14,1,
570.43,7234665,721.253537,721.253038,-0.500,-0.693,C48 H37 N2 O3 S,48,37,2,3,1,
575.45,5436516,721.271824,721.271309,-0.515,-0.714,C35 H45 O16    ,35,45,0,16,0,
446.21,5696607,721.289756,721.290075,0.319,0.442,C57 H37        ,57,37,0,0,0,
511.87,5696607,721.289756,721.289936,0.180,0.250,C36 H49 O13 S  ,36,49,0,13,1,
532.35,5696607,721.289756,721.289423,-0.333,-0.461,C49 H41 N2 O2 S,49,41,2,2,1,
409.86,6216279,723.141894,723.141417,-0.478,-0.660,C31 H31 O20    ,31,31,0,20,0,
577.88,4389448,723.196569,723.195917,-0.652,-0.901,C46 H31 N2 O5 S,46,31,2,5,1,
604.65,4389448,723.196569,723.196430,-0.139,-0.192,C33 H39 O16 S  ,33,39,0,16,1,
327.59,7352894,723.232991,723.232302,-0.689,-0.953,C47 H35 N2 O4 S,47,35,2,4,1,
344.12,7352894,723.232991,723.232815,-0.176,-0.243,C34 H43 O15 S  ,34,43,0,15,1,
566.29,4456996,723.323918,723.323345,-0.574,-0.793,C36 H51 O15    ,36,51,0,15,0,
-1000.00,3008032,723.341032,723.341459,0.427,0.590,C50 H47 N2 O S ,50,47,2,1,1,
-1000.00,3008032,723.341032,723.340451,-0.581,-0.803,C28 H55 N2 O19 ,28,55,2,19,0,
445.22,2895156,724.184366,724.184285,-0.081,-0.112,C30 H34 N3 O18 ,30,34,3,18,0,
503.30,2859056,725.120454,725.120030,-0.424,-0.585,C22 H33 N2 O23 S,22,33,2,23,1,
564.32,2859056,725.120454,725.120682,0.228,0.314,C30 H29 O21    ,30,29,0,21,0,
579.96,2859056,725.120454,725.120168,-0.285,-0.394,C43 H21 N2 O10 ,43,21,2,10,0,
445.29,4386848,725.175317,725.175694,0.377,0.520,C32 H37 O17 S  ,32,37,0,17,1,
462.12,4386848,725.175317,725.175181,-0.136,-0.188,C45 H29 N2 O6 S,45,29,2,6,1,
445.44,4669468,725.189852,725.190437,0.585,0.807,C49 H29 N2 O3 S,49,29,2,3,1,
476.76,4669468,725.189852,725.189430,-0.422,-0.582,C27 H37 N2 O21 ,27,37,2,21,0,
519.22,5476374,725.212268,725.212080,-0.188,-0.260,C33 H41 O16 S  ,33,41,0,16,1,
534.62,5476374,725.212268,725.211567,-0.701,-0.967,C46 H33 N2 O5 S,46,33,2,5,1,
572.09,4171795,725.223460,725.223965,0.505,0.697,C40 H37 O13    ,40,37,0,13,0,
659.23,4171795,725.223460,725.223313,-0.146,-0.202,C32 H41 N2 O15 S,32,41,2,15,1,
185.67,7811084,725.249157,725.248604,-0.553,-0.762,C55 H33 O2     ,55,33,0,2,0,
424.47,7811084,725.249157,725.248465,-0.691,-0.953,C34 H45 O15 S  ,34,45,0,15,1,
388.59,5122055,725.266989,725.266224,-0.766,-1.056,C34 H45 O17    ,34,45,0,17,0,
472.89,4872194,725.285095,725.284989,-0.105,-0.145,C56 H37 O      ,56,37,0,1,0,
579.33,4872194,725.285095,725.284338,-0.757,-1.044,C48 H41 N2 O3 S,48,41,2,3,1,
606.26,4872194,725.285095,725.284851,-0.244,-0.336,C35 H49 O14 S  ,35,49,0,14,1,
597.17,3063806,725.299295,725.298586,-0.709,-0.978,C30 H49 N2 O18 ,30,49,2,18,0,
602.16,3063806,725.299295,725.299594,0.299,0.412,C52 H41 N2 S   ,52,41,2,0,1,
280.46,4880376,725.321728,725.321375,-0.353,-0.486,C57 H41        ,57,41,0,0,0,
310.51,4880376,725.321728,725.321236,-0.491,-0.677,C36 H53 O13 S  ,36,53,0,13,1,
616.46,3872253,727.155124,727.154959,-0.165,-0.227,C31 H35 O18 S  ,31,35,0,18,1,
640.74,3872253,727.155124,727.154446,-0.678,-0.933,C44 H27 N2 O7 S,44,27,2,7,1,
516.05,4402669,727.210727,727.210953,0.226,0.311,C20 H43 N2 O26 ,20,43,2,26,0,
521.10,4402669,727.210727,727.210110,-0.617,-0.848,C54 H31 O S    ,54,31,0,1,1,
512.21,5062100,727.301221,727.300501,-0.721,-0.991,C35 H51 O14 S  ,35,51,0,14,1,
515.87,5062100,727.301221,727.300639,-0.582,-0.800,C56 H39 O      ,56,39,0,1,0,
-1000.00,6000044,727.448644,727.448545,-0.099,-0.136,C35 H67 O15    ,35,67,0,15,0,
-1000.00,6000044,727.448644,727.448032,-0.612,-0.841,C48 H59 N2 O4  ,48,59,2,4,0,
63.70,9817506,727.484794,727.484931,0.137,0.188,C36 H71 O14    ,36,71,0,14,0,
107.21,9817506,727.484794,727.484417,-0.376,-0.518,C49 H63 N2 O3  ,49,63,2,3,0,
499.62,3055839,728.195255,728.195976,0.722,0.991,C42 H34 N O9 S ,42,34,1,9,1,
613.01,3055839,728.195255,728.194456,-0.799,-1.097,C33 H34 N3 O16 ,33,34,3,16,0,
658.02,3055839,728.195255,728.194969,-0.286,-0.393,C20 H42 N O27  ,20,42,1,27,0,
425.20,3212501,728.231016,728.230841,-0.175,-0.240,C34 H38 N3 O15 ,34,38,3,15,0,
515.74,3054795,728.268080,728.268747,0.668,0.917,C44 H42 N O7 S ,44,42,1,7,1,
-1000.00,3107885,728.843701,728.843139,-0.562,-0.770,C22 H O27 S    ,22,1,0,27,1,
51.96,12393432,729.155735,729.155353,-0.382,-0.524,C27 H37 O21 S  ,27,37,0,21,1,
139.05,12393432,729.155735,729.155491,-0.244,-0.334,C48 H25 O8     ,48,25,0,8,0,
554.71,3115984,729.184541,729.184344,-0.197,-0.270,C26 H37 N2 O22 ,26,37,2,22,0,
551.15,2909135,729.189886,729.190218,0.332,0.455,C19 H41 N2 O27 ,19,41,2,27,0,
569.54,2909135,729.189886,729.189375,-0.511,-0.701,C53 H29 O2 S   ,53,29,0,2,1,
402.97,5190593,729.239598,729.240009,0.411,0.563,C36 H41 O16    ,36,41,0,16,0,
491.11,5190593,729.239598,729.239496,-0.102,-0.140,C49 H33 N2 O5  ,49,33,2,5,0,
508.82,5190593,729.239598,729.239357,-0.241,-0.330,C28 H45 N2 O18 S,28,45,2,18,1,
604.94,3638203,729.262652,729.262146,-0.506,-0.694,C55 H37 S      ,55,37,0,0,1,
373.70,4682679,729.276018,729.275881,-0.137,-0.188,C50 H37 N2 O4  ,50,37,2,4,0,
382.84,4682679,729.276018,729.275743,-0.276,-0.378,C29 H49 N2 O17 S,29,49,2,17,1,
413.21,4682679,729.276018,729.276394,0.376,0.516,C37 H45 O15    ,37,45,0,15,0,
579.40,4210090,729.322826,729.322163,-0.663,-0.909,C49 H45 O6     ,49,45,0,6,0,
279.37,4610745,730.210102,730.210106,0.004,0.005,C33 H36 N3 O16 ,33,36,3,16,0,
-1000.00,3137992,731.098267,731.098232,-0.035,-0.048,C25 H31 O23 S  ,25,31,0,23,1,
-1000.00,3137992,731.098267,731.098370,0.104,0.142,C46 H19 O10    ,46,19,0,10,0,
-1000.00,3137992,731.098267,731.097719,-0.548,-0.749,C38 H23 N2 O12 S,38,23,2,12,1,
561.14,3297713,731.182781,731.182888,0.106,0.146,C34 H35 O18    ,34,35,0,18,0,
577.51,3297713,731.182781,731.182375,-0.407,-0.556,C47 H27 N2 O7  ,47,27,2,7,0,
662.95,3297713,731.182781,731.182236,-0.545,-0.746,C26 H39 N2 O20 S,26,39,2,20,1,
564.52,3776916,731.291846,731.292044,0.198,0.271,C37 H47 O15    ,37,47,0,15,0,
581.33,3776916,731.291846,731.291531,-0.315,-0.430,C50 H39 N2 O4  ,50,39,2,4,0,
656.51,3776916,731.291846,731.291393,-0.453,-0.620,C29 H51 N2 O17 S,29,51,2,17,1,
512.52,3377551,731.310252,731.310159,-0.094,-0.128,C51 H43 N2 O S ,51,43,2,1,1,
534.65,3377551,731.310252,731.310672,0.419,0.573,C38 H51 O12 S  ,38,51,0,12,1,
336.32,4424074,731.328170,731.327917,-0.253,-0.346,C51 H43 N2 O3  ,51,43,2,3,0,
377.22,4424074,731.328170,731.327778,-0.391,-0.535,C30 H55 N2 O16 S,30,55,2,16,1,
396.76,4424074,731.328170,731.328430,0.260,0.356,C38 H51 O14    ,38,51,0,14,0,
-1000.00,3553664,731.364935,731.364815,-0.120,-0.164,C39 H55 O13    ,39,55,0,13,0,
-1000.00,3553664,731.364935,731.364302,-0.633,-0.866,C52 H47 N2 O2  ,52,47,2,2,0,
-1000.00,3553664,731.364935,731.364164,-0.772,-1.055,C31 H59 N2 O15 S,31,59,2,15,1,
267.65,3241109,732.238967,732.239161,0.194,0.265,C49 H34 N O6   ,49,34,1,6,0,
269.29,3241109,732.238967,732.238510,-0.457,-0.624,C41 H38 N3 O8 S,41,38,3,8,1,
329.09,3241109,732.238967,732.239023,0.056,0.076,C28 H46 N O19 S,28,46,1,19,1,
620.72,3031183,732.262030,732.262141,0.111,0.151,C34 H42 N3 O15 ,34,42,3,15,0,
560.71,3409820,733.169042,733.169033,-0.008,-0.011,C48 H29 O6 S   ,48,29,0,6,1,
545.59,3495833,733.180047,733.180780,0.732,0.999,C34 H37 O16 S  ,34,37,0,16,1,
558.45,3495833,733.180047,733.180267,0.219,0.299,C47 H29 N2 O5 S,47,29,2,5,1,
620.45,3495833,733.180047,733.179259,-0.788,-1.075,C25 H37 N2 O23 ,25,37,2,23,0,
560.57,3327892,733.198728,733.198538,-0.190,-0.259,C34 H37 O18    ,34,37,0,18,0,
