mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,2836272,928.512704,928.513275,0.572,0.616,C65 H70 N O2 S ,65,70,1,2,1,
-1000.00,2836272,928.512704,928.511754,-0.949,-1.022,C56 H70 N3 O9  ,56,70,3,9,0,
-1000.00,2906967,928.684590,928.684299,-0.291,-0.313,C50 H94 N3 O12 ,50,94,3,12,0,
-1000.00,2904955,928.840826,928.840692,-0.134,-0.144,C17 H9 N2 O41 S,17,9,2,41,1,
-1000.00,2904955,928.840826,928.841344,0.518,0.558,C25 H5 O39     ,25,5,0,39,0,
-1000.00,3289100,929.479436,929.478663,-0.772,-0.831,C64 H65 O6     ,64,65,0,6,0,
-1000.00,3289100,929.479436,929.478525,-0.911,-0.980,C43 H77 O19 S  ,43,77,0,19,1,
-1000.00,2908239,929.771002,929.771546,0.544,0.585,C3 H4 N3 O53   ,3,4,3,53,0,
-1000.00,2908239,929.771002,929.771598,0.596,0.641,C60 H101 N2 O5 ,60,101,2,5,0,
-1000.00,2936168,931.002884,931.002536,-0.348,-0.374,C29 H23 O35    ,29,23,0,35,0,
-1000.00,2936168,931.002884,931.002023,-0.861,-0.925,C42 H15 N2 O24 ,42,15,2,24,0,
-1000.00,2936168,931.002884,931.001884,-0.999,-1.074,C21 H27 N2 O37 S,21,27,2,37,1,
195.18,2826992,932.710424,932.711247,0.823,0.882,C66 H94 N S    ,66,94,1,0,1,
248.03,2826992,932.710424,932.709726,-0.698,-0.748,C57 H94 N3 O7  ,57,94,3,7,0,
588.45,2913650,935.493037,935.492599,-0.438,-0.468,C60 H71 O7 S   ,60,71,0,7,1,
468.45,2886575,937.953916,937.954206,0.290,0.309,C26 H20 N O35 S,26,20,1,35,1,
484.58,2886575,937.953916,937.953693,-0.223,-0.238,C39 H12 N3 O24 S,39,12,3,24,1,
-1000.00,4820283,939.642309,939.641431,-0.878,-0.934,C52 H91 O14    ,52,91,0,14,0,
-1000.00,2930053,939.959420,939.959005,-0.416,-0.442,C63 H123 N2 O2 ,63,123,2,2,0,
-1000.00,2930053,939.959420,939.959960,0.540,0.574,C28 H18 N3 O32 S,28,18,3,32,1,
-1000.00,3285459,944.595160,944.595209,0.049,0.052,C49 H86 N O16  ,49,86,1,16,0,
-1000.00,3285459,944.595160,944.594696,-0.464,-0.491,C62 H78 N3 O5  ,62,78,3,5,0,
520.44,3185178,944.894526,944.893773,-0.753,-0.797,C23 H13 O41    ,23,13,0,41,0,
525.02,3185178,944.894526,944.895025,0.498,0.527,C60 H118 N3 O2 S,60,118,3,2,1,
-1000.00,2797126,945.076385,945.076709,0.323,0.342,C50 H25 O18 S  ,50,25,0,18,1,
-1000.00,2797126,945.076385,945.075701,-0.684,-0.724,C28 H33 O36    ,28,33,0,36,0,
-1000.00,3289720,945.283494,945.284118,0.624,0.660,C36 H53 N2 O27 ,36,53,2,27,0,
-1000.00,3031252,947.782938,947.783631,0.693,0.731,C12 H6 N O47 S ,12,6,1,47,1,
-1000.00,3031252,947.782938,947.782163,-0.775,-0.818,C60 H103 N2 O6 ,60,103,2,6,0,
-1000.00,3031252,947.782938,947.782110,-0.828,-0.873,C3 H6 N3 O54   ,3,6,3,54,0,
-1000.00,2830881,949.149447,949.149260,-0.187,-0.197,C22 H45 O40    ,22,45,0,40,0,
-1000.00,2830881,949.149447,949.148747,-0.700,-0.737,C35 H37 N2 O29 ,35,37,2,29,0,
-1000.00,2830881,949.149447,949.150267,0.821,0.865,C44 H37 O22 S  ,44,37,0,22,1,
-1000.00,3103276,949.193726,949.194377,0.651,0.685,C26 H49 N2 O33 S,26,49,2,33,1,
-1000.00,3103276,949.193726,949.194515,0.789,0.831,C47 H37 N2 O20 ,47,37,2,20,0,
519.48,2806291,953.239400,953.238569,-0.831,-0.872,C55 H41 N2 O12 S,55,41,2,12,1,
537.41,2806291,953.239400,953.239082,-0.318,-0.333,C42 H49 O23 S  ,42,49,0,23,1,
-1000.00,2978048,956.225018,956.224829,-0.189,-0.197,C39 H46 N3 O23 S,39,46,3,23,1,
-1000.00,2978048,956.225018,956.225342,0.324,0.339,C26 H54 N O34 S,26,54,1,34,1,
-1000.00,2978048,956.225018,956.225481,0.463,0.484,C47 H42 N O21  ,47,42,1,21,0,
531.39,3259657,956.260749,956.261215,0.466,0.487,C40 H50 N3 O22 S,40,50,3,22,1,
520.52,2799237,957.760885,957.760587,-0.298,-0.312,C11 N3 O49     ,11,0,3,49,0,
577.68,2799237,957.760885,957.761152,0.267,0.279,C55 H105 O12   ,55,105,0,12,0,
601.14,2799237,957.760885,957.760639,-0.246,-0.257,C68 H97 N2 O   ,68,97,2,1,0,
-1000.00,3402756,959.260297,959.260880,0.584,0.608,C40 H51 N2 O23 S,40,51,2,23,1,
-1000.00,2861188,959.760690,959.760981,0.291,0.303,C7 H2 N3 O52   ,7,2,3,52,0,
-1000.00,2861188,959.760690,959.761033,0.343,0.358,C64 H99 N2 O4  ,64,99,2,4,0,
-1000.00,3193174,960.580426,960.580228,-0.198,-0.206,C51 H82 N3 O14 ,51,82,3,14,0,
-1000.00,2961974,961.445403,961.445704,0.301,0.313,C37 H73 N2 O26 ,37,73,2,26,0,
-1000.00,3253806,965.344966,965.344868,-0.098,-0.102,C49 H57 O20    ,49,57,0,20,0,
-1000.00,3253806,965.344966,965.344355,-0.611,-0.633,C62 H49 N2 O9  ,62,49,2,9,0,
-1000.00,3253806,965.344966,965.344216,-0.750,-0.777,C41 H61 N2 O22 S,41,61,2,22,1,
-1000.00,2978427,969.493767,969.494056,0.288,0.298,C55 H73 N2 O11 S,55,73,2,11,1,
-1000.00,2978427,969.493767,969.494569,0.802,0.827,C42 H81 O22 S  ,42,81,0,22,1,
-1000.00,2978427,969.493767,969.494707,0.940,0.970,C63 H69 O9     ,63,69,0,9,0,
-1000.00,2965945,972.572223,972.572366,0.143,0.147,C50 H86 N O15 S,50,86,1,15,1,
-1000.00,2965945,972.572223,972.572504,0.282,0.289,C71 H74 N O2   ,71,74,1,2,0,
-1000.00,2965945,972.572223,972.571853,-0.370,-0.381,C63 H78 N3 O4 S,63,78,3,4,1,
-1000.00,3051932,976.211756,976.211800,0.044,0.045,C28 H50 N O36  ,28,50,1,36,0,
-1000.00,3051932,976.211756,976.211287,-0.469,-0.480,C41 H42 N3 O25 ,41,42,3,25,0,
-1000.00,3051932,976.211756,976.212808,1.052,1.077,C50 H42 N O18 S,50,42,1,18,1,
-1000.00,2965957,976.360160,976.360201,0.041,0.042,C42 H62 N3 O21 S,42,62,3,21,1,
-1000.00,2965957,976.360160,976.360852,0.692,0.709,C50 H58 N O19  ,50,58,1,19,0,
-1000.00,3039704,983.727906,983.727966,0.060,0.061,C5 H2 N3 O53 S ,5,2,3,53,1,
-1000.00,3039704,983.727906,983.728019,0.113,0.114,C62 H99 N2 O5 S,62,99,2,5,1,
-1000.00,3039704,983.727906,983.728670,0.764,0.777,C70 H95 O3     ,70,95,0,3,0,
-1000.00,3279560,984.568455,984.568481,0.026,0.027,C67 H74 N3 O4  ,67,74,3,4,0,
-1000.00,3279560,984.568455,984.568343,-0.112,-0.114,C46 H86 N3 O17 S,46,86,3,17,1,
-1000.00,3279560,984.568455,984.568995,0.539,0.548,C54 H82 N O15  ,54,82,1,15,0,
-1000.00,3136923,987.082040,987.082243,0.203,0.206,C25 H35 N2 O39 ,25,35,2,39,0,
-1000.00,2961169,988.370950,988.370235,-0.715,-0.723,C62 H54 N O11  ,62,54,1,11,0,
-1000.00,2961169,988.370950,988.370097,-0.853,-0.863,C41 H66 N O24 S,41,66,1,24,1,
-1000.00,2984106,989.772982,989.773066,0.084,0.085,C17 H4 N O46 S ,17,4,1,46,1,
-1000.00,3541353,990.425811,990.425642,-0.169,-0.171,C60 H64 N O10 S,60,64,1,10,1,
-1000.00,3365442,994.613816,994.613717,-0.099,-0.099,C63 H84 N3 O5 S,63,84,3,5,1,
-1000.00,3365442,994.613816,994.614230,0.414,0.416,C50 H92 N O16 S,50,92,1,16,1,
-1000.00,3365442,994.613816,994.614369,0.553,0.556,C71 H80 N O3   ,71,80,1,3,0,
-1000.00,2986956,995.927599,995.927652,0.054,0.054,C11 H22 N3 O50 ,11,22,3,50,0,
-1000.00,2986956,995.927599,995.927705,0.106,0.106,C68 H119 N2 O2 ,68,119,2,2,0,
-1000.00,2986956,995.927599,995.928660,1.061,1.065,C33 H14 N3 O32 S,33,14,3,32,1,
-1000.00,3015825,996.584430,996.584251,-0.180,-0.180,C59 H82 N O12  ,59,82,1,12,0,
-1000.00,3015825,996.584430,996.583738,-0.693,-0.695,C72 H74 N3 O   ,72,74,3,1,0,
-1000.00,3015825,996.584430,996.583599,-0.831,-0.834,C51 H86 N3 O14 S,51,86,3,14,1,
-1000.00,3111323,997.464778,997.464983,0.205,0.206,C49 H73 O21    ,49,73,0,21,0,
-1000.00,3111323,997.464778,997.464470,-0.308,-0.308,C62 H65 N2 O10 ,62,65,2,10,0,
-1000.00,3111323,997.464778,997.464331,-0.446,-0.447,C41 H77 N2 O23 S,41,77,2,23,1,
-1000.00,3038694,997.711523,997.711306,-0.217,-0.218,C67 H97 O4 S   ,67,97,0,4,1,
-1000.00,3038694,997.711523,997.711254,-0.269,-0.270,C10 N O52 S    ,10,0,1,52,1,
-1000.00,2878820,1000.644053,1000.643561,-0.492,-0.492,C71 H86 N O S  ,71,86,1,1,1,
-1000.00,2903418,1007.293512,1007.293895,0.383,0.380,C48 H51 N2 O22 ,48,51,2,22,0,
-1000.00,2903418,1007.293512,1007.294408,0.896,0.890,C35 H59 O33    ,35,59,0,33,0,
177.91,2909072,1007.362153,1007.362313,0.160,0.159,C66 H55 O8 S   ,66,55,0,8,1,
309.23,2909072,1007.362153,1007.361306,-0.847,-0.841,C44 H63 O26    ,44,63,0,26,0,
370.07,2909072,1007.362153,1007.363156,1.003,0.996,C32 H67 N2 O33 ,32,67,2,33,0,
-1000.00,2881171,1008.182439,1008.183358,0.920,0.912,C41 H42 N3 O25 S,41,42,3,25,1,
-1000.00,2881171,1008.182439,1008.181508,-0.931,-0.923,C53 H38 N O18 S,53,38,1,18,1,
-1000.00,3070637,1008.261921,1008.262003,0.082,0.081,C36 H54 N3 O28 S,36,54,3,28,1,
-1000.00,3070637,1008.261921,1008.262141,0.221,0.219,C57 H42 N3 O15 ,57,42,3,15,0,
-1000.00,3070637,1008.261921,1008.262654,0.734,0.728,C44 H50 N O26  ,44,50,1,26,0,
-1000.00,2946766,1008.368721,1008.368796,0.074,0.074,C64 H54 N3 O7 S,64,54,3,7,1,
-1000.00,2946766,1008.368721,1008.369309,0.587,0.583,C51 H62 N O18 S,51,62,1,18,1,
-1000.00,2946766,1008.368721,1008.367788,-0.933,-0.925,C42 H62 N3 O25 ,42,62,3,25,0,
-1000.00,3332987,1008.911963,1008.911720,-0.243,-0.241,C69 H118 N O3  ,69,118,1,3,0,
-1000.00,3332987,1008.911963,1008.911668,-0.295,-0.293,C12 H21 N2 O51 ,12,21,2,51,0,
-1000.00,3332987,1008.911963,1008.912675,0.712,0.706,C34 H13 N2 O33 S,34,13,2,33,1,
-1000.00,3332987,1008.911963,1008.911069,-0.895,-0.887,C61 H122 N3 O5 S,61,122,3,5,1,
-1000.00,3103681,1012.329205,1012.329688,0.483,0.477,C37 H62 N3 O27 S,37,62,3,27,1,
-1000.00,3103681,1012.329205,1012.329827,0.622,0.614,C58 H50 N3 O14 ,58,50,3,14,0,
-1000.00,2981407,1012.620034,1012.620772,0.738,0.729,C45 H94 N3 O19 S,45,94,3,19,1,
-1000.00,2981407,1012.620034,1012.620911,0.876,0.866,C66 H82 N3 O6  ,66,82,3,6,0,
-1000.00,2981407,1012.620034,1012.618922,-1.113,-1.099,C57 H90 N O12 S,57,90,1,12,1,
-1000.00,3112375,1013.879551,1013.878852,-0.699,-0.689,C25 H12 N O43  ,25,12,1,43,0,
-1000.00,3112375,1013.879551,1013.878765,-0.785,-0.774,C61 H121 O8 S  ,61,121,0,8,1,
-1000.00,2898446,1014.146571,1014.146304,-0.267,-0.263,C40 H40 N O28 S,40,40,1,28,1,
-1000.00,2898446,1014.146571,1014.145791,-0.780,-0.769,C53 H32 N3 O17 S,53,32,3,17,1,
-1000.00,3332695,1014.372353,1014.372480,0.126,0.125,C48 H60 N3 O21 ,48,60,3,21,0,
-1000.00,3332695,1014.372353,1014.372993,0.640,0.630,C35 H68 N O32  ,35,68,1,32,0,
-1000.00,3365002,1016.093205,1016.093536,0.330,0.325,C22 H38 N3 O42 ,22,38,3,42,0,
-1000.00,3064398,1020.554887,1020.554746,-0.141,-0.138,C75 H74 N S    ,75,74,1,0,1,
-1000.00,3064398,1020.554887,1020.555589,0.702,0.688,C41 H86 N3 O25 ,41,86,3,25,0,
-1000.00,2960093,1020.980441,1020.980468,0.027,0.027,C67 H126 N3 O3 ,67,126,3,3,0,
-1000.00,2960093,1020.980441,1020.980086,-0.355,-0.347,C31 H25 O37 S  ,31,25,0,37,1,
-1000.00,2960093,1020.980441,1020.979573,-0.868,-0.850,C44 H17 N2 O26 S,44,17,2,26,1,
-1000.00,2986505,1023.393502,1023.393613,0.111,0.108,C67 H59 O8 S   ,67,59,0,8,1,
-1000.00,2986505,1023.393502,1023.392606,-0.897,-0.876,C45 H67 O26    ,45,67,0,26,0,
-1000.00,3354733,1025.196645,1025.196824,0.179,0.175,C54 H41 O19 S  ,54,41,0,19,1,
-1000.00,3354733,1025.196645,1025.195816,-0.829,-0.808,C32 H49 O37    ,32,49,0,37,0,
-1000.00,3120247,1025.225163,1025.225677,0.513,0.501,C32 H53 N2 O33 S,32,53,2,33,1,
-1000.00,3120247,1025.225163,1025.225815,0.652,0.636,C53 H41 N2 O20 ,53,41,2,20,0,
-1000.00,3062543,1030.129303,1030.129472,0.170,0.165,C54 H32 N O19 S,54,32,1,19,1,
-1000.00,3062543,1030.129303,1030.128465,-0.838,-0.814,C32 H40 N O37  ,32,40,1,37,0,
-1000.00,3062543,1030.129303,1030.130315,1.012,0.983,C20 H44 N3 O44 ,20,44,3,44,0,
-1000.00,2949975,1030.334337,1030.334380,0.042,0.041,C44 H60 N3 O23 S,44,60,3,23,1,
-1000.00,2949975,1030.334337,1030.335031,0.694,0.673,C52 H56 N O21  ,52,56,1,21,0,
-1000.00,2995156,1030.693158,1030.693013,-0.145,-0.141,C69 H92 N O6   ,69,92,1,6,0,
-1000.00,2995156,1030.693158,1030.692362,-0.797,-0.773,C61 H96 N3 O8 S,61,96,3,8,1,
-1000.00,3097919,1031.732225,1031.732042,-0.183,-0.178,C71 H99 O3 S   ,71,99,0,3,1,
-1000.00,3097919,1031.732225,1031.731989,-0.236,-0.228,C14 H2 N O51 S ,14,2,1,51,1,
-1000.00,2947316,1042.944220,1042.943689,-0.531,-0.510,C72 H120 N3 O  ,72,120,3,1,0,
-1000.00,2947316,1042.944220,1042.943307,-0.914,-0.876,C36 H19 O35 S  ,36,19,0,35,1,
-1000.00,2947316,1042.944220,1042.945157,0.937,0.898,C24 H23 N2 O42 S,24,23,2,42,1,
-1000.00,3124531,1043.114770,1043.114331,-0.439,-0.421,C21 H43 N2 O45 ,21,43,2,45,0,
-1000.00,3124531,1043.114770,1043.115338,0.569,0.545,C43 H35 N2 O27 S,43,35,2,27,1,
-1000.00,3124531,1043.114770,1043.115852,1.082,1.037,C30 H43 O38 S  ,30,43,0,38,1,
-1000.00,2985111,1045.467837,1045.467841,0.004,0.004,C63 H69 N2 O10 S,63,69,2,10,1,
-1000.00,2985111,1045.467837,1045.468354,0.518,0.495,C50 H77 O21 S  ,50,77,0,21,1,
-1000.00,2985111,1045.467837,1045.468493,0.656,0.628,C71 H65 O8     ,71,65,0,8,0,
-1000.00,2985111,1045.467837,1045.466833,-1.003,-0.959,C41 H77 N2 O28 ,41,77,2,28,0,
-1000.00,3060914,1053.680804,1053.680006,-0.798,-0.757,C72 H93 O4 S   ,72,93,0,4,1,
-1000.00,3060914,1053.680804,1053.681804,1.000,0.949,C3 N3 O59 S    ,3,0,3,59,1,
-1000.00,3060914,1053.680804,1053.681857,1.053,0.999,C60 H97 N2 O11 S,60,97,2,11,1,
-1000.00,3046803,1056.918138,1056.918549,0.410,0.388,C31 H17 N2 O38 S,31,17,2,38,1,
-1000.00,3046803,1056.918138,1056.917593,-0.545,-0.515,C66 H122 N O8  ,66,122,1,8,0,
-1000.00,3046803,1056.918138,1056.919062,0.924,0.874,C18 H25 O49 S  ,18,25,0,49,1,
-1000.00,3046803,1056.918138,1056.919200,1.062,1.005,C39 H13 O36    ,39,13,0,36,0,
-1000.00,2904041,1058.453104,1058.453707,0.603,0.570,C52 H72 N3 O18 S,52,72,3,18,1,
-1000.00,2904041,1058.453104,1058.454220,1.116,1.055,C39 H80 N O29 S,39,80,1,29,1,
-1000.00,2960393,1058.536149,1058.536374,0.225,0.213,C52 H84 N O19 S,52,84,1,19,1,
-1000.00,2960393,1058.536149,1058.535861,-0.288,-0.272,C65 H76 N3 O8 S,65,76,3,8,1,
-1000.00,2960393,1058.536149,1058.536513,0.364,0.344,C73 H72 N O6   ,73,72,1,6,0,
-1000.00,3015068,1062.161614,1062.161560,-0.053,-0.050,C48 H40 N O25 S,48,40,1,25,1,
-1000.00,3015068,1062.161614,1062.160553,-1.061,-0.999,C26 H48 N O43  ,26,48,1,43,0,
-1000.00,3096069,1062.428096,1062.428144,0.048,0.045,C62 H64 N O15  ,62,64,1,15,0,
-1000.00,3096069,1062.428096,1062.428005,-0.090,-0.085,C41 H76 N O28 S,41,76,1,28,1,
558.97,3096069,1062.428096,1062.427492,-0.603,-0.568,C54 H68 N3 O17 S,54,68,3,17,1,
231.87,2903095,1063.840192,1063.839403,-0.790,-0.742,C63 H115 O12   ,63,115,0,12,0,
400.52,2903095,1063.840192,1063.840358,0.166,0.156,C28 H10 N O42 S,28,10,1,42,1,
-1000.00,2956416,1064.026173,1064.026638,0.465,0.437,C17 H34 N3 O49 ,17,34,3,49,0,
-1000.00,2956416,1064.026173,1064.026690,0.518,0.486,C74 H131 N2 O  ,74,131,2,1,0,
-1000.00,3032477,1064.739395,1064.738848,-0.547,-0.514,C18 H O53      ,18,1,0,53,0,
-1000.00,3032477,1064.739395,1064.740100,0.704,0.661,C55 H106 N3 O14 S,55,106,3,14,1,
-1000.00,3032477,1064.739395,1064.740238,0.843,0.792,C76 H94 N3 O   ,76,94,3,1,0,
-1000.00,3032477,1064.739395,1064.738249,-1.146,-1.076,C67 H102 N O7 S,67,102,1,7,1,
-1000.00,2963918,1064.861407,1064.861141,-0.266,-0.249,C65 H114 N3 O8 ,65,114,3,8,0,
-1000.00,2963918,1064.861407,1064.860759,-0.648,-0.608,C29 H13 O42 S  ,29,13,0,42,1,
-1000.00,4116074,1065.249015,1065.249253,0.239,0.224,C54 H49 O21 S  ,54,49,0,21,1,
-1000.00,4116074,1065.249015,1065.248246,-0.769,-0.722,C32 H57 O39    ,32,57,0,39,0,
-1000.00,3095853,1067.008915,1067.008684,-0.231,-0.217,C38 H23 N2 O35 ,38,23,2,35,0,
-1000.00,3095853,1067.008915,1067.009197,0.282,0.264,C25 H31 O46    ,25,31,0,46,0,
-1000.00,3095853,1067.008915,1067.008598,-0.318,-0.298,C74 H132 N S   ,74,132,1,0,1,
-1000.00,3095853,1067.008915,1067.008545,-0.370,-0.347,C17 H35 N2 O48 S,17,35,2,48,1,
-1000.00,3651884,1069.535570,1069.535252,-0.318,-0.298,C61 H81 O14 S  ,61,81,0,14,1,
-1000.00,3651884,1069.535570,1069.534739,-0.831,-0.777,C74 H73 N2 O3 S,74,73,2,3,1,
-1000.00,3279084,1074.372476,1074.372480,0.003,0.003,C53 H60 N3 O21 ,53,60,3,21,0,
-1000.00,3279084,1074.372476,1074.372993,0.516,0.480,C40 H68 N O32  ,40,68,1,32,0,
-1000.00,3089529,1079.008581,1079.008598,0.017,0.016,C75 H132 N S   ,75,132,1,0,1,
-1000.00,3089529,1079.008581,1079.008545,-0.036,-0.033,C18 H35 N2 O48 S,18,35,2,48,1,
-1000.00,3089529,1079.008581,1079.008684,0.103,0.095,C39 H23 N2 O35 ,39,23,2,35,0,
-1000.00,3089529,1079.008581,1079.009197,0.616,0.571,C26 H31 O46    ,26,31,0,46,0,
-1000.00,3226808,1079.158086,1079.158110,0.024,0.022,C27 H51 O42 S  ,27,51,0,42,1,
-1000.00,3226808,1079.158086,1079.158249,0.163,0.151,C48 H39 O29    ,48,39,0,29,0,
-1000.00,3226808,1079.158086,1079.157597,-0.489,-0.453,C40 H43 N2 O31 S,40,43,2,31,1,
-1000.00,3022082,1084.167014,1084.166032,-0.981,-0.905,C25 H50 N O45  ,25,50,1,45,0,
544.11,3022082,1084.167014,1084.167040,0.026,0.024,C47 H42 N O27 S,47,42,1,27,1,
-1000.00,3022254,1084.570819,1084.570790,-0.029,-0.027,C76 H78 N O3 S ,76,78,1,3,1,
-1000.00,3022254,1084.570819,1084.569782,-1.037,-0.956,C54 H86 N O21  ,54,86,1,21,0,
-1000.00,3154210,1086.629993,1086.630549,0.556,0.512,C58 H92 N3 O14 S,58,92,3,14,1,
-1000.00,3318282,1087.169208,1087.169207,-0.000,-0.000,C43 H43 O33    ,43,43,0,33,0,
-1000.00,3318282,1087.169208,1087.168556,-0.652,-0.600,C35 H47 N2 O35 S,35,47,2,35,1,
-1000.00,3138514,1088.222742,1088.221971,-0.771,-0.709,C40 H50 N O34  ,40,50,1,34,0,
-1000.00,3138514,1088.222742,1088.223822,1.079,0.992,C28 H54 N3 O41 ,28,54,3,41,0,
-1000.00,3187526,1092.605281,1092.605380,0.099,0.091,C64 H86 N O14  ,64,86,1,14,0,
-1000.00,3187526,1092.605281,1092.604728,-0.552,-0.505,C56 H90 N3 O16 S,56,90,3,16,1,
-1000.00,3088440,1095.480863,1095.480633,-0.230,-0.210,C57 H75 O21    ,57,75,0,21,0,
-1000.00,3088440,1095.480863,1095.480120,-0.743,-0.678,C70 H67 N2 O10 ,70,67,2,10,0,
-1000.00,3088440,1095.480863,1095.479981,-0.881,-0.804,C49 H79 N2 O23 S,49,79,2,23,1,
-1000.00,3432099,1096.875970,1096.876070,0.100,0.091,C10 H21 N2 O58 ,10,21,2,58,0,
-1000.00,3432099,1096.875970,1096.876123,0.152,0.139,C67 H118 N O10 ,67,118,1,10,0,
-1000.00,3432099,1096.875970,1096.875471,-0.499,-0.455,C59 H122 N3 O12 S,59,122,3,12,1,
-1000.00,3432099,1096.875970,1096.877078,1.108,1.010,C32 H13 N2 O40 S,32,13,2,40,1,
-1000.00,3536655,1099.416398,1099.415531,-0.867,-0.789,C62 H67 O16 S  ,62,67,0,16,1,
-1000.00,3536655,1099.416398,1099.417381,0.983,0.894,C50 H71 N2 O23 S,50,71,2,23,1,
-1000.00,3222190,1101.482275,1101.481815,-0.461,-0.418,C45 H81 O30    ,45,81,0,30,0,
-1000.00,3222190,1101.482275,1101.482822,0.547,0.497,C67 H73 O12 S  ,67,73,0,12,1,
-1000.00,3222190,1101.482275,1101.481302,-0.974,-0.884,C58 H73 N2 O19 ,58,73,2,19,0,
-1000.00,3323515,1103.639375,1103.639992,0.617,0.559,C66 H91 N2 O10 S,66,91,2,10,1,
-1000.00,3323515,1103.639375,1103.640505,1.130,1.023,C53 H99 O21 S  ,53,99,0,21,1,
-1000.00,3070057,1106.977525,1106.977109,-0.416,-0.375,C37 H23 O40    ,37,23,0,40,0,
-1000.00,3070057,1106.977525,1106.978360,0.836,0.755,C74 H128 N3 O S,74,128,3,1,1,
-1000.00,3070057,1106.977525,1106.976457,-1.067,-0.964,C29 H27 N2 O42 S,29,27,2,42,1,
-1000.00,3767855,1107.970671,1107.969856,-0.815,-0.735,C40 H22 N O35 S,40,22,1,35,1,
-1000.00,3767855,1107.970671,1107.971706,1.036,0.935,C28 H26 N3 O42 S,28,26,3,42,1,
-1000.00,3438825,1113.917297,1113.917875,0.578,0.519,C14 H24 N3 O55 ,14,24,3,55,0,
-1000.00,3438825,1113.917297,1113.917928,0.630,0.566,C71 H121 N2 O7 ,71,121,2,7,0,
-1000.00,3438825,1113.917297,1113.916077,-1.220,-1.095,C83 H117       ,83,117,0,0,0,
-1000.00,3303879,1120.931266,1120.931222,-0.044,-0.040,C35 H17 N2 O41 ,35,17,2,41,0,
-1000.00,3303879,1120.931266,1120.931135,-0.131,-0.117,C71 H126 N O6 S,71,126,1,6,1,
-1000.00,3303879,1120.931266,1120.931083,-0.183,-0.163,C14 H29 N2 O54 S,14,29,2,54,1,
-1000.00,3303879,1120.931266,1120.931735,0.469,0.418,C22 H25 O52    ,22,25,0,52,0,
-1000.00,3125932,1127.840967,1127.841146,0.179,0.158,C25 H14 N O48 S,25,14,1,48,1,
-1000.00,3125932,1127.840967,1127.841198,0.231,0.205,C82 H111 S     ,82,111,0,0,1,
-1000.00,3125932,1127.840967,1127.840633,-0.335,-0.297,C38 H6 N3 O37 S,38,6,3,37,1,
-1000.00,3125932,1127.840967,1127.840191,-0.777,-0.689,C60 H119 O18   ,60,119,0,18,0,
-1000.00,3772290,1128.286716,1128.286642,-0.075,-0.066,C61 H50 N3 O17 S,61,50,3,17,1,
-1000.00,3772290,1128.286716,1128.287155,0.439,0.389,C48 H58 N O28 S,48,58,1,28,1,
-1000.00,3772290,1128.286716,1128.285634,-1.082,-0.959,C39 H58 N3 O35 ,39,58,3,35,0,
237.37,3215086,1134.305915,1134.307102,1.188,1.047,C58 H56 N O21 S,58,56,1,21,1,
286.27,3215086,1134.305915,1134.305582,-0.333,-0.294,C49 H56 N3 O28 ,49,56,3,28,0,
353.65,3215086,1134.305915,1134.306095,0.180,0.159,C36 H64 N O39  ,36,64,1,39,0,
-1000.00,3639209,1134.688610,1134.688716,0.106,0.093,C68 H96 N O13  ,68,96,1,13,0,
-1000.00,3639209,1134.688610,1134.688203,-0.407,-0.359,C81 H88 N3 O2  ,81,88,3,2,0,
-1000.00,3639209,1134.688610,1134.688064,-0.546,-0.481,C60 H100 N3 O15 S,60,100,3,15,1,
-1000.00,3492053,1135.300298,1135.299493,-0.805,-0.709,C47 H59 O32    ,47,59,0,32,0,
-1000.00,3492053,1135.300298,1135.301344,1.045,0.921,C35 H63 N2 O39 ,35,63,2,39,0,
-1000.00,3108708,1138.714900,1138.714603,-0.297,-0.261,C5 H7 O67      ,5,7,0,67,0,
-1000.00,3108708,1138.714900,1138.714143,-0.758,-0.665,C75 H96 N O8   ,75,96,1,8,0,
-1000.00,3108708,1138.714900,1138.714004,-0.896,-0.787,C54 H108 N O21 S,54,108,1,21,1,
-1000.00,3108708,1138.714900,1138.715993,1.093,0.960,C63 H100 N3 O15,63,100,3,15,0,
-1000.00,3209763,1140.135300,1140.135740,0.439,0.385,C52 H38 N O27 S,52,38,1,27,1,
-1000.00,3209763,1140.135300,1140.134732,-0.568,-0.498,C30 H46 N O45  ,30,46,1,45,0,
-1000.00,3209763,1140.135300,1140.134219,-1.081,-0.948,C43 H38 N3 O34 ,43,38,3,34,0,
-1000.00,3597649,1143.831185,1143.832038,0.853,0.746,C20 H14 N3 O51 S,20,14,3,51,1,
-1000.00,3597649,1143.831185,1143.832090,0.905,0.792,C77 H111 N2 O3 S,77,111,2,3,1,
-1000.00,3597649,1143.831185,1143.830187,-0.997,-0.872,C32 H10 N O44 S,32,10,1,44,1,
-1000.00,3165808,1146.448976,1146.449135,0.159,0.139,C45 H80 N O30 S,45,80,1,30,1,
-1000.00,3165808,1146.448976,1146.449273,0.297,0.259,C66 H68 N O17  ,66,68,1,17,0,
-1000.00,3165808,1146.448976,1146.448622,-0.354,-0.309,C58 H72 N3 O19 S,58,72,3,19,1,
-1000.00,3155676,1148.697309,1148.697841,0.532,0.463,C68 H98 N3 O10 S,68,98,3,10,1,
