mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
562.27,3907252,583.093924,583.093560,-0.365,-0.625,C37 H15 N2 O6  ,37,15,2,6,0,
211.53,8380076,583.130618,583.130458,-0.159,-0.273,C25 H27 O16    ,25,27,0,16,0,
268.85,7009955,583.166970,583.166331,-0.639,-1.096,C39 H23 N2 O4  ,39,23,2,4,0,
304.41,7009955,583.166970,583.166844,-0.126,-0.216,C26 H31 O15    ,26,31,0,15,0,
562.65,5713559,583.221521,583.221344,-0.178,-0.305,C41 H31 N2 S   ,41,31,2,0,1,
591.99,5713559,583.221521,583.221857,0.335,0.575,C28 H39 O11 S  ,28,39,0,11,1,
351.10,4507283,583.239316,583.239102,-0.214,-0.368,C41 H31 N2 O2  ,41,31,2,2,0,
400.47,4507283,583.239316,583.239615,0.299,0.512,C28 H39 O13    ,28,39,0,13,0,
557.28,4507283,583.239316,583.238963,-0.353,-0.605,C20 H43 N2 O15 S,20,43,2,15,1,
577.04,2985612,583.267544,583.267625,0.081,0.138,C40 H39 O2 S   ,40,39,0,2,1,
311.39,27743878,583.294704,583.294628,-0.076,-0.131,C30 H47 O9 S   ,30,47,0,9,1,
522.30,9401986,583.312527,583.312386,-0.141,-0.241,C30 H47 O11    ,30,47,0,11,0,
500.06,9746041,583.348869,583.348771,-0.098,-0.168,C31 H51 O10    ,31,51,0,10,0,
621.63,3321788,584.162217,584.161580,-0.638,-1.092,C38 H22 N3 O4  ,38,22,3,4,0,
677.67,3321788,584.162217,584.162093,-0.125,-0.213,C25 H30 N O15  ,25,30,1,15,0,
496.44,3903928,584.180626,584.180207,-0.419,-0.717,C39 H26 N3 O S ,39,26,3,1,1,
537.53,3903928,584.180626,584.180720,0.094,0.161,C26 H34 N O12 S,26,34,1,12,1,
671.74,3524022,584.188847,584.188582,-0.265,-0.453,C28 H30 N3 O11 ,28,30,3,11,0,
512.27,4528559,584.217103,584.216593,-0.511,-0.874,C40 H30 N3 S   ,40,30,3,0,1,
553.48,4528559,584.217103,584.217106,0.002,0.004,C27 H38 N O11 S,27,38,1,11,1,
505.44,5385637,584.261692,584.261353,-0.339,-0.579,C30 H38 N3 O9  ,30,38,3,9,0,
584.51,3044762,584.307336,584.307122,-0.214,-0.366,C42 H38 N3     ,42,38,3,0,0,
632.89,3044762,584.307336,584.307635,0.299,0.512,C29 H46 N O11  ,29,46,1,11,0,
345.93,4726151,584.388506,584.389137,0.631,1.080,C34 H54 N3 O3 S,34,54,3,3,1,
301.81,5522641,585.146181,585.145595,-0.586,-1.001,C38 H21 N2 O5  ,38,21,2,5,0,
345.25,5522641,585.146181,585.146108,-0.073,-0.124,C25 H29 O16    ,25,29,0,16,0,
706.43,3331789,585.162812,585.163215,0.403,0.688,C17 H33 N2 O20 ,17,33,2,20,0,
515.37,5244100,585.200877,585.200608,-0.269,-0.459,C40 H29 N2 O S ,40,29,2,1,1,
558.64,5244100,585.200877,585.201121,0.245,0.418,C27 H37 O12 S  ,27,37,0,12,1,
526.42,6112443,585.237436,585.236994,-0.442,-0.756,C41 H33 N2 S   ,41,33,2,0,1,
550.86,6112443,585.237436,585.237507,0.071,0.121,C28 H41 O11 S  ,28,41,0,11,1,
368.76,10409137,585.273999,585.273892,-0.106,-0.182,C29 H45 O10 S  ,29,45,0,10,1,
542.12,3318959,585.283450,585.283275,-0.175,-0.299,C40 H41 O2 S   ,40,41,0,2,1,
287.27,8529060,585.328118,585.327523,-0.595,-1.017,C43 H41 N2     ,43,41,2,0,0,
306.23,8529060,585.328118,585.328036,-0.082,-0.140,C30 H49 O11    ,30,49,0,11,0,
-1000.00,6599827,585.400846,585.400807,-0.039,-0.067,C32 H57 O9     ,32,57,0,9,0,
541.91,5143473,586.313701,586.313389,-0.312,-0.531,C31 H44 N3 O8  ,31,44,3,8,0,
488.31,4269994,586.341705,586.341912,0.207,0.353,C30 H52 N O8 S ,30,52,1,8,1,
351.70,3269539,586.367803,586.368402,0.599,1.022,C33 H52 N3 O4 S,33,52,3,4,1,
-1000.00,4160227,587.125175,587.125373,0.198,0.337,C24 H27 O17    ,24,27,0,17,0,
-1000.00,4160227,587.125175,587.124860,-0.315,-0.537,C37 H19 N2 O6  ,37,19,2,6,0,
-1000.00,4160227,587.125175,587.124721,-0.454,-0.773,C16 H31 N2 O19 S,16,31,2,19,1,
590.39,3832543,587.141141,587.140629,-0.512,-0.871,C28 H27 O14    ,28,27,0,14,0,
574.99,4003542,587.177076,587.176502,-0.575,-0.979,C42 H23 N2 O2  ,42,23,2,2,0,
631.92,4003542,587.177076,587.177015,-0.062,-0.105,C29 H31 O13    ,29,31,0,13,0,
364.10,6337207,587.299407,587.298925,-0.482,-0.821,C40 H43 O2 S   ,40,43,0,2,1,
645.52,3477173,587.307584,587.307301,-0.283,-0.482,C29 H47 O12    ,29,47,0,12,0,
298.25,13013680,587.326137,587.325928,-0.209,-0.356,C30 H51 O9 S   ,30,51,0,9,1,
327.78,9061034,587.347257,587.347057,-0.200,-0.341,C27 H55 O11 S  ,27,55,0,11,1,
-1000.00,4598434,587.380229,587.380072,-0.158,-0.268,C31 H55 O10    ,31,55,0,10,0,
557.51,3389896,588.219519,588.219882,0.363,0.618,C28 H34 N3 O11 ,28,34,3,11,0,
357.85,3002307,588.238801,588.238510,-0.291,-0.495,C29 H38 N3 O8 S,29,38,3,8,1,
367.90,3002307,588.238801,588.239161,0.360,0.612,C37 H34 N O6   ,37,34,1,6,0,
402.65,3250622,588.256791,588.256268,-0.523,-0.889,C29 H38 N3 O10 ,29,38,3,10,0,
634.65,20599184,588.430433,588.430333,-0.100,-0.169,C32 H62 N O6 S ,32,62,1,6,1,
45.14,35664264,588.466826,588.466719,-0.107,-0.182,C33 H66 N O5 S ,33,66,1,5,1,
550.03,5292239,589.156399,589.155766,-0.633,-1.074,C41 H21 N2 O3  ,41,21,2,3,0,
566.49,5292239,589.156399,589.156279,-0.120,-0.203,C28 H29 O14    ,28,29,0,14,0,
417.62,4364475,589.229127,589.229050,-0.077,-0.131,C30 H37 O12    ,30,37,0,12,0,
592.74,4364475,589.229127,589.228537,-0.590,-1.002,C43 H29 N2 O   ,43,29,2,1,0,
493.74,3770544,589.269019,589.268807,-0.212,-0.359,C28 H45 O11 S  ,28,45,0,11,1,
553.13,3477672,589.301181,589.301170,-0.011,-0.019,C24 H49 N2 O12 S,24,49,2,12,1,
603.82,3477672,589.301181,589.301821,0.640,1.087,C32 H45 O10    ,32,45,0,10,0,
-1000.00,3157144,589.359359,589.358823,-0.536,-0.909,C43 H45 N2     ,43,45,2,0,0,
568.16,3157144,589.359359,589.359336,-0.022,-0.038,C30 H53 O11    ,30,53,0,11,0,
567.47,16101503,589.450870,589.450734,-0.136,-0.231,C33 H65 O6 S   ,33,65,0,6,1,
-1000.00,3260511,589.567283,589.567753,0.470,0.798,C38 H73 N2 O2  ,38,73,2,2,0,
570.40,3905459,590.199715,590.199147,-0.568,-0.962,C27 H32 N3 O12 ,27,32,3,12,0,
342.86,3459978,590.345028,590.344689,-0.339,-0.574,C31 H48 N3 O8  ,31,48,3,8,0,
4.61,109719408,590.446087,590.445983,-0.103,-0.175,C32 H64 N O6 S ,32,64,1,6,1,
504.09,3544761,591.098960,591.098507,-0.454,-0.768,C18 H27 N2 O18 S,18,27,2,18,1,
585.46,3544761,591.098960,591.099158,0.198,0.335,C26 H23 O16    ,26,23,0,16,0,
599.82,3544761,591.098960,591.098645,-0.315,-0.533,C39 H15 N2 O5  ,39,15,2,5,0,
500.97,5295790,591.135457,591.134892,-0.565,-0.956,C19 H31 N2 O17 S,19,31,2,17,1,
581.93,5295790,591.135457,591.135544,0.086,0.146,C27 H27 O15    ,27,27,0,15,0,
596.47,5295790,591.135457,591.135031,-0.427,-0.722,C40 H19 N2 O4  ,40,19,2,4,0,
255.80,7751332,591.172092,591.171929,-0.163,-0.275,C28 H31 O14    ,28,31,0,14,0,
396.15,5832346,591.208560,591.208315,-0.246,-0.416,C29 H35 O13    ,29,35,0,13,0,
469.79,5475984,591.244560,591.244700,0.140,0.237,C30 H39 O12    ,30,39,0,12,0,
491.11,5475984,591.244560,591.244187,-0.373,-0.630,C43 H31 N2 O   ,43,31,2,1,0,
593.21,5475984,591.244560,591.244049,-0.511,-0.865,C22 H43 N2 O14 S,22,43,2,14,1,
511.03,4228741,591.281142,591.281086,-0.056,-0.095,C31 H43 O11    ,31,43,0,11,0,
529.33,4228741,591.281142,591.280573,-0.569,-0.962,C44 H35 N2     ,44,35,2,0,0,
499.48,3683963,591.317397,591.316820,-0.577,-0.976,C24 H51 N2 O12 S,24,51,2,12,1,
581.04,3683963,591.317397,591.317471,0.074,0.126,C32 H47 O10    ,32,47,0,10,0,
224.31,8519287,591.330561,591.330225,-0.336,-0.568,C40 H47 O2 S   ,40,47,0,2,1,
417.65,6553190,591.390636,591.390242,-0.393,-0.665,C34 H55 O8     ,34,55,0,8,0,
-1000.00,3494473,591.495477,591.495376,-0.101,-0.171,C32 H67 N2 O7  ,32,67,2,7,0,
391.09,3834745,592.224732,592.224180,-0.552,-0.933,C38 H30 N3 O4  ,38,30,3,4,0,
458.84,3834745,592.224732,592.224693,-0.039,-0.066,C25 H38 N O15  ,25,38,1,15,0,
545.32,5010550,593.114739,593.114157,-0.582,-0.981,C18 H29 N2 O18 S,18,29,2,18,1,
612.34,5010550,593.114739,593.114295,-0.444,-0.748,C39 H17 N2 O5  ,39,17,2,5,0,
619.69,5010550,593.114739,593.114808,0.070,0.117,C26 H25 O16    ,26,25,0,16,0,
540.57,7179372,593.151678,593.151194,-0.484,-0.816,C27 H29 O15    ,27,29,0,15,0,
372.27,5962849,593.187974,593.187579,-0.395,-0.666,C28 H33 O14    ,28,33,0,14,0,
646.88,5727318,593.224060,593.223965,-0.096,-0.161,C29 H37 O13    ,29,37,0,13,0,
659.52,5727318,593.224060,593.223452,-0.609,-1.026,C42 H29 N2 O2  ,42,29,2,2,0,
462.96,6315084,593.260421,593.259837,-0.583,-0.983,C43 H33 N2 O   ,43,33,2,1,0,
620.26,6315084,593.260421,593.260350,-0.070,-0.118,C30 H41 O12    ,30,41,0,12,0,
529.01,5071922,593.346302,593.345875,-0.426,-0.718,C40 H49 O2 S   ,40,49,0,2,1,
584.98,5090347,593.369920,593.369507,-0.413,-0.697,C33 H53 O9     ,33,53,0,9,0,
500.78,3353382,594.248917,594.249074,0.157,0.265,C28 H40 N3 O9 S,28,40,3,9,1,
-1000.00,3103282,595.057979,595.057687,-0.291,-0.490,C24 H19 O18    ,24,19,0,18,0,
547.42,3844647,595.094379,595.094073,-0.306,-0.515,C25 H23 O17    ,25,23,0,17,0,
330.81,10934812,595.130437,595.129807,-0.630,-1.059,C18 H31 N2 O18 S,18,31,2,18,1,
365.24,10934812,595.130437,595.129945,-0.492,-0.826,C39 H19 N2 O5  ,39,19,2,5,0,
369.92,10934812,595.130437,595.130458,0.021,0.036,C26 H27 O16    ,26,27,0,16,0,
430.28,5302791,595.203029,595.203229,0.200,0.336,C28 H35 O14    ,28,35,0,14,0,
454.43,5302791,595.203029,595.202716,-0.313,-0.526,C41 H27 N2 O3  ,41,27,2,3,0,
459.05,5302791,595.203029,595.202578,-0.451,-0.758,C20 H39 N2 O16 S,20,39,2,16,1,
579.91,4510209,595.221433,595.221344,-0.089,-0.150,C42 H31 N2 S   ,42,31,2,0,1,
614.83,4510209,595.221433,595.221857,0.424,0.712,C29 H39 O11 S  ,29,39,0,11,1,
176.56,12585471,595.227944,595.227868,-0.076,-0.127,C43 H31 O3     ,43,31,0,3,0,
186.31,12585471,595.227944,595.227730,-0.214,-0.360,C22 H43 O16 S  ,22,43,0,16,1,
441.55,5188091,595.239398,595.238963,-0.435,-0.730,C21 H43 N2 O15 S,21,43,2,15,1,
480.19,5188091,595.239398,595.239102,-0.296,-0.497,C42 H31 N2 O2  ,42,31,2,2,0,
507.52,5188091,595.239398,595.239615,0.217,0.365,C29 H39 O13    ,29,39,0,13,0,
510.65,9193973,595.258327,595.258242,-0.084,-0.142,C30 H43 O10 S  ,30,43,0,10,1,
547.33,6058475,595.294437,595.294628,0.190,0.320,C31 H47 O9 S   ,31,47,0,9,1,
574.12,5251557,595.312474,595.312386,-0.088,-0.148,C31 H47 O11    ,31,47,0,11,0,
588.34,5251557,595.312474,595.311873,-0.601,-1.009,C44 H39 N2     ,44,39,2,0,0,
546.11,7612890,595.348822,595.348771,-0.051,-0.086,C32 H51 O10    ,32,51,0,10,0,
327.85,6531535,595.385338,595.385157,-0.181,-0.304,C33 H55 O9     ,33,55,0,9,0,
-1000.00,3278276,595.421771,595.421542,-0.228,-0.383,C34 H59 O8     ,34,59,0,8,0,
596.20,3616472,596.188042,596.188582,0.540,0.906,C29 H30 N3 O11 ,29,30,3,11,0,
550.39,3670950,597.164653,597.164874,0.221,0.370,C48 H21        ,48,21,0,0,0,
590.95,3670950,597.164653,597.164223,-0.431,-0.721,C40 H25 N2 O2 S,40,25,2,2,1,
610.44,3670950,597.164653,597.164736,0.082,0.138,C27 H33 O13 S  ,27,33,0,13,1,
450.69,4835233,597.182668,597.182494,-0.174,-0.291,C27 H33 O15    ,27,33,0,15,0,
435.88,15878020,597.274024,597.273892,-0.132,-0.221,C30 H45 O10 S  ,30,45,0,10,1,
473.59,6131577,597.310481,597.310278,-0.204,-0.341,C31 H49 O9 S   ,31,49,0,9,1,
394.05,6506355,597.328013,597.327523,-0.490,-0.820,C44 H41 N2     ,44,41,2,0,0,
422.81,6506355,597.328013,597.328036,0.023,0.039,C31 H49 O11    ,31,49,0,11,0,
615.52,3906140,598.204094,598.204232,0.138,0.231,C29 H32 N3 O11 ,29,32,3,11,0,
513.15,3516999,598.269248,598.269141,-0.107,-0.179,C29 H44 N O10 S,29,44,1,10,1,
-1000.00,3050814,599.089128,599.088987,-0.140,-0.234,C24 H23 O18    ,24,23,0,18,0,
-1000.00,3050814,599.089128,599.088474,-0.653,-1.091,C37 H15 N2 O7  ,37,15,2,7,0,
433.80,3945778,599.125969,599.125373,-0.596,-0.995,C25 H27 O17    ,25,27,0,17,0,
366.10,5782823,599.161825,599.161245,-0.580,-0.968,C39 H23 N2 O5  ,39,23,2,5,0,
410.17,5782823,599.161825,599.161758,-0.067,-0.111,C26 H31 O16    ,26,31,0,16,0,
484.80,4017435,599.198162,599.197631,-0.531,-0.887,C40 H27 N2 O4  ,40,27,2,4,0,
563.02,4017435,599.198162,599.198144,-0.018,-0.030,C27 H35 O15    ,27,35,0,15,0,
644.20,5631241,599.253574,599.253157,-0.417,-0.696,C29 H43 O11 S  ,29,43,0,11,1,
575.27,3119354,599.298892,599.298925,0.033,0.056,C41 H43 O2 S   ,41,43,0,2,1,
367.86,7382251,599.343851,599.343686,-0.164,-0.274,C31 H51 O11    ,31,51,0,11,0,
514.25,2980069,599.362601,599.362313,-0.287,-0.479,C32 H55 O8 S   ,32,55,0,8,1,
574.81,4660448,599.379859,599.380072,0.213,0.355,C32 H55 O10    ,32,55,0,10,0,
-1000.00,3859667,599.416597,599.416457,-0.140,-0.234,C33 H59 O9     ,33,59,0,9,0,
531.07,5546931,600.292926,600.292654,-0.273,-0.454,C31 H42 N3 O9  ,31,42,3,9,0,
124.59,17138578,600.389910,600.389925,0.015,0.026,C27 H58 N3 O9 S,27,58,3,9,1,
572.05,3614368,601.120189,601.119894,-0.296,-0.492,C28 H25 O15    ,28,25,0,15,0,
572.17,4187783,601.193091,601.192665,-0.426,-0.708,C30 H33 O13    ,30,33,0,13,0,
568.79,3746428,601.228111,601.228399,0.287,0.478,C23 H41 N2 O14 S,23,41,2,14,1,
579.47,3746428,601.228111,601.228537,0.426,0.708,C44 H29 N2 O   ,44,29,2,1,0,
455.80,5698158,601.268810,601.268807,-0.003,-0.005,C29 H45 O11 S  ,29,45,0,11,1,
474.15,5698158,601.268810,601.268294,-0.516,-0.858,C42 H37 N2 S   ,42,37,2,0,1,
126.51,10981986,601.305160,601.305192,0.032,0.053,C30 H49 O10 S  ,30,49,0,10,1,
558.20,3767902,601.315013,601.314575,-0.437,-0.728,C41 H45 O2 S   ,41,45,0,2,1,
415.76,4434524,601.323019,601.322951,-0.069,-0.114,C30 H49 O12    ,30,49,0,12,0,
442.13,4434524,601.323019,601.322438,-0.582,-0.967,C43 H41 N2 O   ,43,41,2,1,0,
-1000.00,3361359,601.359316,601.359336,0.020,0.034,C31 H53 O11    ,31,53,0,11,0,
-1000.00,3361359,601.359316,601.358823,-0.493,-0.820,C44 H45 N2     ,44,45,2,0,0,
418.29,4587815,602.235507,602.235533,0.025,0.042,C29 H36 N3 O11 ,29,36,3,11,0,
661.56,25813216,602.446068,602.445983,-0.085,-0.140,C33 H64 N O6 S ,33,64,1,6,1,
-1000.00,7610579,602.482461,602.482369,-0.093,-0.154,C34 H68 N O5 S ,34,68,1,5,1,
566.39,2959359,603.099632,603.099158,-0.474,-0.785,C27 H23 O16    ,27,23,0,16,0,
542.04,4431859,603.135674,603.135544,-0.130,-0.216,C28 H27 O15    ,28,27,0,15,0,
558.38,4431859,603.135674,603.135031,-0.643,-1.067,C41 H19 N2 O4  ,41,19,2,4,0,
503.31,3526628,603.178391,603.178810,0.419,0.695,C44 H27 O S    ,44,27,0,1,1,
637.58,3526628,603.178391,603.177802,-0.588,-0.975,C22 H35 O19    ,22,35,0,19,0,
615.47,3466209,603.188639,603.189036,0.397,0.658,C21 H35 N2 O18 ,21,35,2,18,0,
499.73,4941786,603.208120,603.207663,-0.456,-0.757,C22 H39 N2 O15 S,22,39,2,15,1,
518.04,4941786,603.208120,603.207802,-0.318,-0.527,C43 H27 N2 O2  ,43,27,2,2,0,
551.67,4941786,603.208120,603.208315,0.195,0.324,C30 H35 O13    ,30,35,0,13,0,
357.18,8933299,603.320484,603.320842,0.358,0.594,C30 H51 O10 S  ,30,51,0,10,1,
232.07,8814514,603.323688,603.323345,-0.344,-0.570,C26 H51 O15    ,26,51,0,15,0,
603.63,4125569,603.466255,603.466384,0.130,0.215,C34 H67 O6 S   ,34,67,0,6,1,
454.56,4079241,604.178095,604.178412,0.317,0.524,C27 H30 N3 O13 ,27,30,3,13,0,
600.99,3919472,604.250863,604.251183,0.320,0.530,C29 H38 N3 O11 ,29,38,3,11,0,
10.43,236199456,604.461730,604.461633,-0.096,-0.159,C33 H66 N O6 S ,33,66,1,6,1,
680.08,3433793,605.114912,605.114808,-0.104,-0.171,C27 H25 O16    ,27,25,0,16,0,
692.59,3433793,605.114912,605.114295,-0.617,-1.019,C40 H17 N2 O5  ,40,17,2,5,0,
290.39,6319399,605.187538,605.187579,0.041,0.068,C29 H33 O14    ,29,33,0,14,0,
360.77,6319399,605.187538,605.186928,-0.610,-1.009,C21 H37 N2 O16 S,21,37,2,16,1,
387.46,6319399,605.187538,605.187066,-0.472,-0.780,C42 H25 N2 O3  ,42,25,2,3,0,
557.97,4653338,605.224514,605.223965,-0.549,-0.908,C30 H37 O13    ,30,37,0,13,0,
562.75,4258061,605.259993,605.260350,0.357,0.591,C31 H41 O12    ,31,41,0,12,0,
577.55,4258061,605.259993,605.259837,-0.156,-0.257,C44 H33 N2 O   ,44,33,2,1,0,
636.88,4258061,605.259993,605.259699,-0.294,-0.486,C23 H45 N2 O14 S,23,45,2,14,1,
486.18,4639974,605.369951,605.369507,-0.444,-0.734,C34 H53 O9     ,34,53,0,9,0,
440.95,6741187,605.468746,605.468767,0.021,0.035,C39 H61 N2 O3  ,39,61,2,3,0,
312.79,3566524,606.206713,606.206816,0.103,0.170,C35 H32 N3 O5 S,35,32,3,5,1,
378.81,3566524,606.206713,606.207329,0.616,1.016,C22 H40 N O16 S,22,40,1,16,1,
447.96,3748794,606.213123,606.212689,-0.434,-0.716,C28 H36 N3 O10 S,28,36,3,10,1,
470.22,3748794,606.213123,606.213341,0.218,0.359,C36 H32 N O8   ,36,32,1,8,0,
-1000.00,4210514,606.504430,606.504425,-0.005,-0.008,C44 H64 N      ,44,64,1,0,0,
-1000.00,4210514,606.504430,606.503773,-0.657,-1.083,C36 H68 N3 O2 S,36,68,3,2,1,
229.49,10295920,607.130616,607.130458,-0.158,-0.259,C27 H27 O16    ,27,27,0,16,0,
370.75,5198435,607.167299,607.166844,-0.455,-0.750,C28 H31 O15    ,28,31,0,15,0,
378.77,4770377,607.239587,607.239615,0.028,0.046,C30 H39 O13    ,30,39,0,13,0,
409.55,4770377,607.239587,607.239102,-0.485,-0.799,C43 H31 N2 O2  ,43,31,2,2,0,
523.99,4770377,607.239587,607.238963,-0.623,-1.027,C22 H43 N2 O15 S,22,43,2,15,1,
627.40,4423221,607.294585,607.294628,0.042,0.069,C32 H47 O9 S   ,32,47,0,9,1,
474.66,5515809,607.349025,607.348771,-0.254,-0.418,C33 H51 O10    ,33,51,0,10,0,
-1000.00,4180473,607.461273,607.461299,0.026,0.043,C33 H67 O7 S   ,33,67,0,7,1,
385.70,3163861,608.260907,608.261353,0.446,0.734,C32 H38 N3 O9  ,32,38,3,9,0,
551.55,2998173,609.109643,609.109071,-0.571,-0.938,C18 H29 N2 O19 S,18,29,2,19,1,
577.92,2998173,609.109643,609.109210,-0.433,-0.711,C39 H17 N2 O6  ,39,17,2,6,0,
611.38,2998173,609.109643,609.109723,0.080,0.132,C26 H25 O17    ,26,25,0,17,0,
563.25,6322064,609.146228,609.146108,-0.120,-0.197,C27 H29 O16    ,27,29,0,16,0,
578.28,6322064,609.146228,609.145595,-0.633,-1.039,C40 H21 N2 O5  ,40,21,2,5,0,
419.29,5398403,609.182486,609.182494,0.008,0.013,C28 H33 O15    ,28,33,0,15,0,
521.42,5398403,609.182486,609.181981,-0.505,-0.829,C41 H25 N2 O4  ,41,25,2,4,0,
587.85,5398403,609.182486,609.181842,-0.644,-1.057,C20 H37 N2 O17 S,20,37,2,17,1,
659.47,3351420,609.200416,609.200608,0.192,0.315,C42 H29 N2 O S ,42,29,2,1,1,
521.57,4738933,609.218918,609.218366,-0.551,-0.905,C42 H29 N2 O3  ,42,29,2,3,0,
565.32,4738933,609.218918,609.218879,-0.038,-0.063,C29 H37 O14    ,29,37,0,14,0,
580.94,3723112,609.255240,609.255265,0.025,0.041,C30 H41 O13    ,30,41,0,13,0,
595.04,3723112,609.255240,609.254752,-0.488,-0.802,C43 H33 N2 O2  ,43,33,2,2,0,
621.68,3723112,609.255240,609.254613,-0.627,-1.029,C22 H45 N2 O15 S,22,45,2,15,1,
559.37,5896033,609.273770,609.273892,0.122,0.201,C31 H45 O10 S  ,31,45,0,10,1,
585.57,4564826,609.291457,609.291650,0.194,0.318,C31 H45 O12    ,31,45,0,12,0,
599.59,4564826,609.291457,609.291137,-0.319,-0.524,C44 H37 N2 O   ,44,37,2,1,0,
657.96,4564826,609.291457,609.290999,-0.458,-0.751,C23 H49 N2 O14 S,23,49,2,14,1,
619.26,2924365,609.327992,609.327523,-0.469,-0.769,C45 H41 N2     ,45,41,2,0,0,
675.12,2924365,609.327992,609.328036,0.044,0.073,C32 H49 O11    ,32,49,0,11,0,
664.76,5711666,609.401011,609.400807,-0.204,-0.335,C34 H57 O9     ,34,57,0,9,0,
293.38,3745541,609.521109,609.521197,0.088,0.145,C36 H69 N2 O5  ,36,69,2,5,0,
369.74,3928542,610.313163,610.313389,0.226,0.370,C33 H44 N3 O8  ,33,44,3,8,0,
244.53,5416404,610.341897,610.341912,0.016,0.026,C32 H52 N O8 S ,32,52,1,8,1,
378.32,3185098,610.368317,610.368402,0.085,0.140,C35 H52 N3 O4 S,35,52,3,4,1,
398.62,4914350,611.125579,611.125373,-0.206,-0.337,C26 H27 O17    ,26,27,0,17,0,
450.61,6960288,611.161930,611.161758,-0.171,-0.280,C27 H31 O16    ,27,31,0,16,0,
470.66,8742014,611.252904,611.252644,-0.260,-0.425,C43 H35 N2 S   ,43,35,2,0,1,
484.94,8742014,611.252904,611.253157,0.253,0.414,C30 H43 O11 S  ,30,43,0,11,1,
592.02,4836475,611.259832,611.259169,-0.664,-1.086,C44 H35 O3     ,44,35,0,3,0,
493.40,7238768,611.289902,611.289542,-0.360,-0.589,C31 H47 O10 S  ,31,47,0,10,1,
583.51,6116458,611.304867,611.304798,-0.069,-0.113,C35 H47 O7 S   ,35,47,0,7,1,
689.57,3771490,611.326061,611.325928,-0.133,-0.218,C32 H51 O9 S   ,32,51,0,9,1,
601.21,5106783,611.335595,611.335311,-0.284,-0.465,C43 H47 O S    ,43,47,0,1,1,
411.18,5612622,611.380299,611.380072,-0.228,-0.372,C33 H55 O10    ,33,55,0,10,0,
567.96,4021318,611.401762,611.401201,-0.561,-0.918,C30 H59 O12    ,30,59,0,12,0,
561.02,3503168,611.416006,611.416457,0.451,0.738,C34 H59 O9     ,34,59,0,9,0,
300.06,3910941,612.184436,612.185018,0.581,0.949,C38 H30 N O5 S ,38,30,1,5,1,
479.99,3683095,612.201684,612.202124,0.440,0.718,C30 H34 N3 O9 S,30,34,3,9,1,
546.39,2929424,612.220067,612.219882,-0.184,-0.301,C30 H34 N3 O11 ,30,34,3,11,0,
568.79,2865404,612.272947,612.273045,0.098,0.160,C44 H38 N S    ,44,38,1,0,1,
499.50,4868807,612.411729,612.411706,-0.023,-0.037,C33 H58 N O9   ,33,58,1,9,0,
441.73,5136816,613.140810,613.140510,-0.300,-0.489,C39 H21 N2 O6  ,39,21,2,6,0,
449.02,5136816,613.140810,613.140371,-0.438,-0.715,C18 H33 N2 O19 S,18,33,2,19,1,
485.95,5136816,613.140810,613.141023,0.213,0.348,C26 H29 O17    ,26,29,0,17,0,
562.77,4309404,613.195400,613.195523,0.123,0.201,C41 H29 N2 O2 S,41,29,2,2,1,
598.13,4309404,613.195400,613.196036,0.636,1.038,C28 H37 O13 S  ,28,37,0,13,1,
407.53,5262740,613.214277,613.213794,-0.483,-0.787,C28 H37 O15    ,28,37,0,15,0,
609.48,4526477,613.232548,613.231908,-0.640,-1.043,C42 H33 N2 O S ,42,33,2,1,1,
633.59,4526477,613.232548,613.232421,-0.127,-0.206,C29 H41 O12 S  ,29,41,0,12,1,
519.89,10056063,613.268987,613.268807,-0.181,-0.294,C30 H45 O11 S  ,30,45,0,11,1,
545.96,4692317,613.359373,613.359336,-0.037,-0.061,C32 H53 O11    ,32,53,0,11,0,
562.88,4692317,613.359373,613.358823,-0.550,-0.897,C45 H45 N2     ,45,45,2,0,0,
354.71,5019979,613.405765,613.405105,-0.660,-1.077,C44 H53 O2     ,44,53,0,2,0,
-1000.00,3796289,613.432310,613.432107,-0.203,-0.331,C34 H61 O9     ,34,61,0,9,0,
559.68,3609586,614.300402,614.300441,0.040,0.064,C30 H48 N O10 S,30,48,1,10,1,
-1000.00,3291862,615.033109,615.033268,0.159,0.258,C41 H11 O5 S   ,41,11,0,5,1,
-1000.00,3476148,615.120890,615.121295,0.405,0.659,C47 H19 S      ,47,19,0,0,1,
-1000.00,3476148,615.120890,615.120288,-0.602,-0.979,C25 H27 O18    ,25,27,0,18,0,
624.62,3221149,615.178453,615.178810,0.357,0.580,C45 H27 O S    ,45,27,0,1,1,
648.77,3221149,615.178453,615.177802,-0.651,-1.058,C23 H35 O19    ,23,35,0,19,0,
605.13,4556418,615.248513,615.248071,-0.442,-0.718,C29 H43 O12 S  ,29,43,0,12,1,
365.22,10075764,615.284355,615.283944,-0.411,-0.667,C43 H39 N2 S   ,43,39,2,0,1,
403.74,10075764,615.284355,615.284457,0.102,0.166,C30 H47 O11 S  ,30,47,0,11,1,
318.33,6692454,615.320689,615.320842,0.153,0.249,C31 H51 O10 S  ,31,51,0,10,1,
568.11,3855967,615.338640,615.338601,-0.040,-0.064,C31 H51 O12    ,31,51,0,12,0,
582.44,3855967,615.338640,615.338088,-0.553,-0.898,C44 H43 N2 O   ,44,43,2,1,0,
